sentence,frequency,ratio,cumul_ratio
yani ramiro ile demek istiyorum,1,0.00594565669778227,94.14947380938165
arthuro ile ben tekrar aranızı yapabiliriz,1,0.00594565669778227,94.15541946607942
nasılsın arthuro,1,0.00594565669778227,94.1613651227772
merhaba desi,1,0.00594565669778227,94.16731077947497
başka çarem var mı,1,0.00594565669778227,94.17325643617275
o yüzden de hayatını bir türke adayarak mahvediyorsun,1,0.00594565669778227,94.17920209287053
bu gerçeği inkar edemem,1,0.00594565669778227,94.1851477495683
ayrıca çok sağlam bir aleti var,1,0.00594565669778227,94.19109340626608
bu neydi,1,0.00594565669778227,94.19703906296385
çeviren sarkis sarveniko iyi seyirler dileriz,1,0.00594565669778227,94.20298471966163
bana silahını versen iyi olur john,1,0.00594565669778227,94.2089303763594
ya da rusya nükleer bomba gönderebilir,1,0.00594565669778227,94.21487603305718
biri seni öldürebilir biliyorsun,1,0.00594565669778227,94.22082168975496
hayır mike,1,0.00594565669778227,94.22676734645273
ne düşündüğümü bilmek ister misin,1,0.00594565669778227,94.23271300315051
ve ölürüz,1,0.00594565669778227,94.23865865984828
çünkü şimdi herhangi bir gün boom,1,0.00594565669778227,94.24460431654606
bu sadece sanki hala hayattayken en iyisini yapman gerektiği gibi,1,0.00594565669778227,94.25054997324384
sadece ruslara uyuşturucu verelim bu onları dışarı atacak kadar mayıştırabilir,1,0.00594565669778227,94.25649562994161
burada ne işi olduğunu merak ediyorum,1,0.00594565669778227,94.26244128663939
bu ellie,1,0.00594565669778227,94.26838694333716
ellie kim,1,0.00594565669778227,94.27433260003494
sex oyuncağı,1,0.00594565669778227,94.28027825673271
ellie,1,0.00594565669778227,94.28622391343049
hayır bu ellie,1,0.00594565669778227,94.29216957012827
bu türkün özel kılan ne böyle çekik gözleri var,1,0.00594565669778227,94.29811522682604
evlilik çok ciddi bir müessese,1,0.00594565669778227,94.30406088352382
taş atma o bir insan,1,0.00594565669778227,94.3100065402216
buyum ben kaltağın tekiyim işte,1,0.00594565669778227,94.31595219691937
kalbim kırık ve hayata küstüm,1,0.00594565669778227,94.32189785361714
çok acı çekiyorum,1,0.00594565669778227,94.32784351031492
gel önce biraz laflarız,1,0.00594565669778227,94.3337891670127
bana çok değişmişsin deme desi çünkü biliyorum,1,0.00594565669778227,94.33973482371047
arturo otelde bekliyor,1,0.00594565669778227,94.34568048040825
beş kuruşum yok,1,0.00594565669778227,94.35162613710602
pasaportunu al ve konsolosluğa gel hemen,1,0.00594565669778227,94.3575717938038
hayır evde unuttum,1,0.00594565669778227,94.36351745050158
pasaportun yanında mı,1,0.00594565669778227,94.36946310719935
kendimi katil gibi hissediyorum,1,0.00594565669778227,94.37540876389713
sakinleş biraz sakin,1,0.00594565669778227,94.3813544205949
şu anda neredesin,1,0.00594565669778227,94.38730007729268
iyi araştır ben sonra sana dönerim,1,0.00594565669778227,94.39324573399045
paulina acilmiş,1,0.00594565669778227,94.39919139068823
nakliye olmasın,1,0.00594565669778227,94.405137047386
merak etme ben hallederim,1,0.00594565669778227,94.41108270408378
ben tonik alayım,1,0.00594565669778227,94.41702836078156
değiştim,1,0.00594565669778227,94.42297401747933
ben ramiro ile değil yamanla evliyim artık,1,0.00594565669778227,94.42891967417711
bira lütfen,1,0.00594565669778227,94.43486533087489
ne içersiniz,1,0.00594565669778227,94.44081098757266
hemen geliyor,1,0.00594565669778227,94.44675664427044
bir acıbadem şurubu lütfen,1,0.00594565669778227,94.45270230096821
ne alırdınız,1,0.00594565669778227,94.45864795766599
sen çıldırmışsın desi,1,0.00594565669778227,94.46459361436376
kafamı dinlemem lazım biraz,1,0.00594565669778227,94.47053927106154
şimdi lütfen beni rahat bırakın,1,0.00594565669778227,94.47648492775932
belki hala hayattadır,1,0.00594565669778227,94.48243058445709
feckin kız arkadaşı,1,0.00594565669778227,94.48837624115487
bırak üzülmeyi bir maceraydı bitti gitti,1,0.00594565669778227,94.49432189785264
tatile çıkıyoruz,1,0.00594565669778227,94.50026755455042
uykusuzluktan yarı delirmiş halde sokaklarda samson toulettei silahla avlıyor olurduk,1,0.00594565669778227,94.5062132112482
çünkü etkileseydi şu an hiç birimiz bu sınıfta olmazdık,1,0.00594565669778227,94.51215886794597
bu sınıftaki kimse onun ölümünü umursamıyor,1,0.00594565669778227,94.52405018134152
umursamıyorum,1,0.00594565669778227,94.5299958380393
umursamıyorsun,1,0.00594565669778227,94.53594149473707
çünkü buna inanmıyorum,1,0.00594565669778227,94.54188715143485
bu azarlanmayı gerektiren bir davranış,1,0.00594565669778227,94.54783280813263
feck,1,0.00594565669778227,94.5537784648304
hangi cehennemdeydin,1,0.00594565669778227,94.55972412152818
nehire gitti,1,0.00594565669778227,94.56566977822595
yine mi,1,0.00594565669778227,94.57161543492373
lanet,1,0.00594565669778227,94.5775610916215
aynı odada kaktüs olarak bile bulunmamalısınız,1,0.00594565669778227,94.58350674831928
bitkilerin bile,1,0.00594565669778227,94.58945240501706
bütün yaşayan şeylerin,1,0.00594565669778227,94.59539806171483
gençler insan ırkının yüz karasılar,1,0.00594565669778227,94.60134371841261
bütün bu olaylar çok kötü,1,0.00594565669778227,94.60728937511038
bence bu çok kötü,1,0.00594565669778227,94.61323503180816
bu iğrenç,1,0.00594565669778227,94.61918068850593
jamienin cenazesi için üstü açık tabut alıyorlar,1,0.00594565669778227,94.62512634520371
şey bu bir başlangıç,1,0.00594565669778227,94.63107200190149
her zaman istediğin gibi ha,1,0.00594565669778227,94.63701765859926
ünlüyüz,1,0.00594565669778227,94.64296331529704
bu aklımı aldı ahbap,1,0.00594565669778227,94.64890897199481
alo kimsiniz,1,0.00594565669778227,94.65485462869259
ellerini kaldır,1,0.00594565669778227,94.66080028539037
kapa çeneni kevin,1,0.00594565669778227,94.66674594208814
bu pislikten sınav olacak mıyız,1,0.00594565669778227,94.67269159878592
hayır hayır hayır bekle,1,0.00594565669778227,94.6786372554837
bütün gün böyle olacak gibi,1,0.00594565669778227,94.68458291218147
ne johnı unut,1,0.00594565669778227,94.69052856887924
hemen burada kıçını tekmelemeliyim,1,0.00594565669778227,94.69647422557702
aklına bu fikirler saplandı ve düşünmedin,1,0.00594565669778227,94.7024198822748
seni tanıyorum layne,1,0.00594565669778227,94.70836553897257
bunu biliyor musun,1,0.00594565669778227,94.71431119567035
onu fazla önemsemediğini biliyorum,1,0.00594565669778227,94.72025685236812
beni dinler misin,1,0.00594565669778227,94.7262025090659
anlayamıyor musun,1,0.00594565669778227,94.73214816576368
öimeye aldırmıyor,1,0.00594565669778227,94.73809382246145
sadece unutur musun onu,1,0.00594565669778227,94.74403947915923
arkadaşları kendisi,1,0.00594565669778227,94.749985135857
o bir pislik,1,0.00594565669778227,94.75593079255478
o bir pislik değil,1,0.00594565669778227,94.76187644925255
bütün gece bir pisliği aramak için uyanık kaldın değil mi,1,0.00594565669778227,94.76782210595033
onu kendim bulurum,1,0.00594565669778227,94.7737677626481
hiçbiriniz neler olduğunu bilmiyorsunuz,1,0.00594565669778227,94.77971341934588
neler olduğunu bilmiyorsun,1,0.00594565669778227,94.78565907604366
ne yaptım,1,0.00594565669778227,94.79160473274143
hiçbir şey umurunda değil,1,0.00594565669778227,94.79755038943921
söyledim size bu aptallıktı,1,0.00594565669778227,94.80349604613698
ben buradan gidiyorum,1,0.00594565669778227,94.80944170283476
öiü mü,1,0.00594565669778227,94.81538735953254
haydi clarissa,1,0.00594565669778227,94.82133301623031
sadece bir yere gidelim,1,0.00594565669778227,94.82727867292809
ayrılalım diyorum,1,0.00594565669778227,94.83322432962586
daha fazla dayanamıyorum,1,0.00594565669778227,94.83916998632364
öğretmenler ne tür canavarlar olduğumuzdan bahsedecekler,1,0.00594565669778227,94.84511564302142
tamam desi artık hepsi geçti canım,1,0.00594565669778227,94.85106129971919
artık buradasın unutmaya çalış,1,0.00594565669778227,94.85700695641697
bizi müşkül duruma sokma,1,0.00594565669778227,94.86295261311474
şimdi de karınla iki çocuğun ortaya çıktı,1,0.00594565669778227,94.86889826981252
annen değil de sanki karın gibi geldi bana,1,0.00594565669778227,94.8748439265103
bunlar benim çocuklar,1,0.00594565669778227,94.88078958320807
annen mi,1,0.00594565669778227,94.88673523990585
tek kelimesi anlamıyorum,1,0.00594565669778227,94.89268089660362
sana aşık olduğumda onlar zaten vardı,1,0.00594565669778227,94.8986265533014
ha benim gönlümü hoş tutmuşun ha onun ne fark var,1,0.00594565669778227,94.90457220999917
sen ilksin dediğimi hatırlamıyorum ben,1,0.00594565669778227,94.91051786669695
o zaman yanlış yoldasın canım,1,0.00594565669778227,94.91646352339473
her an bir veda notu ile uyanabilirsin,1,0.00594565669778227,94.9224091800925
rehberlere güven olmaz,1,0.00594565669778227,94.92835483679028
pek matah bir meslek sayılmaz,1,0.00594565669778227,94.93430049348805
ikamet izni almanın en iyi yolu çocuk doğurmak,1,0.00594565669778227,94.95808312027916
müşteriye 30 civarı ıskonto yapmak hakkın var diyor,1,0.00594565669778227,94.96402877697693
hatta dört,1,0.00594565669778227,94.96997443367471
bazen de üç,1,0.00594565669778227,94.97592009037248
ama sonuncu olmak istiyorum,1,0.00594565669778227,94.98186574707026
bir beğenir iki alır,1,0.00594565669778227,94.98781140376803
müşteriye beğenmediği halıyı elemesi için süre tanı,1,0.00594565669778227,94.99375706046581
halıların fiyatlarını söylerken acele etme,1,0.00594565669778227,94.99970271716359
müşterilere çay kahve ikram et diyor,1,0.00594565669778227,95.00564837386136
bir işe girip çalışsam hem kafamı da dağıtmış olurum,1,0.00594565669778227,95.01753968725691
sakinleş biraz,1,0.00594565669778227,95.02348534395469
kafayı üşütmeye başladım,1,0.00594565669778227,95.02943100065247
lafını bil sana annem dedim,1,0.00594565669778227,95.03537665735024
tahmin etmeliydin,1,0.00594565669778227,95.04132231404802
evet yedirdim,1,0.00594565669778227,95.04726797074579
koca istanbulda bir başıma ne yapacağım,1,0.00594565669778227,95.05321362744357
bu ekmek teknesine iyi bak,1,0.00594565669778227,95.05915928414134
onu bu kadar özel yapan nedir,1,0.00594565669778227,95.06510494083912
çok özel bir müşteridir,1,0.00594565669778227,95.0710505975369
bugün bir müşteri gelecek ona karşı çok nazik ol,1,0.00594565669778227,95.07699625423467
hepsini değil tespih beni rahatlatır,1,0.00594565669778227,95.08294191093245
tüm isimlerini biliyor musun,1,0.00594565669778227,95.08888756763022
kaç boncuk var 33 tane,1,0.00594565669778227,95.10077888102578
bir terslik mi var,1,0.00594565669778227,95.10672453772355
ben abim çocuklarım ve sen hepimiz buradan geçiniyoruz,1,0.00594565669778227,95.11267019442133
umrumda değil kendi seçimim,1,0.00594565669778227,95.1186158511191
hiv virüsü için önlem anlıyor musun,1,0.00594565669778227,95.12456150781688
baykuştan betersin başka,1,0.00594565669778227,95.13050716451465
bu nedir 3 adet toka,1,0.00594565669778227,95.13645282121243
aşkın geldi,1,0.00594565669778227,95.1423984779102
ben geldim,1,0.00594565669778227,95.14834413460798
kıskanıyor muyum ne,1,0.00594565669778227,95.15428979130576
bu karısı değil başka biri daha olmuş,1,0.00594565669778227,95.16023544800353
inanamıyorum,1,0.00594565669778227,95.16618110470131
aspirin nerede biliyor musun,1,0.00594565669778227,95.17212676139908
yanıyor bu,1,0.00594565669778227,95.17807241809686
bir şey mi oldu,1,0.00594565669778227,95.18401807479464
sadece bir süreliğine kalacaklar,1,0.00594565669778227,95.18996373149241
tesadüfen buldum kimin bunlar,1,0.00594565669778227,95.19590938819019
pek sesin soluğun çıkmazdı o zamanlar,1,0.00594565669778227,95.20185504488796
biz çoktan boşandık,1,0.00594565669778227,95.20780070158574
aspirinini verdim hatta ninni bile söyledim,1,0.00594565669778227,95.21969201498129
yemeklerini yediler mi,1,0.00594565669778227,95.22563767167907
ben varım arkadaşların var,1,0.00594565669778227,95.23158332837684
bakire meryem bir fransız olmaktansa,1,0.00594565669778227,95.23752898507462
kutsal bakire meryem bir fransız olmaktansa,1,0.00594565669778227,95.2434746417724
asla yanılmaz,1,0.00594565669778227,95.24942029847017
ispanyada tek bir buse aşkın en büyük işaretidir,1,0.00594565669778227,95.25536595516795
giyiniksen ne olmuş,1,0.00594565669778227,95.26131161186572
dur yeni giyindim üstümü,1,0.00594565669778227,95.2672572685635
kravata hiç gerek yok,1,0.00594565669778227,95.27320292526127
kapı açık,1,0.00594565669778227,95.27914858195905
girebilir miyim,1,0.00594565669778227,95.28509423865682
tüm hayatını lavuğun tekine adayan bir orospu,1,0.00594565669778227,95.2910398953546
acele etmeyin yeter,1,0.00594565669778227,95.29698555205238
salı günü,1,0.00594565669778227,95.30293120875015
ne zaman dönüyorsunuz,1,0.00594565669778227,95.30887686544793
acele etmeyin,1,0.00594565669778227,95.3148225221457
karar veremiyorum bir türlü,1,0.00594565669778227,95.32076817884348
beni seviyor musun,1,0.00594565669778227,95.32671383554126
git yüzüne buz koy biraz,1,0.00594565669778227,95.33265949223903
seni yaka paça sokağa fırlatıp atmalıydım,1,0.00594565669778227,95.33860514893681
döndüm istersen beni gebert,1,0.00594565669778227,95.34455080563458
söyle şimdi ne yapayım seni,1,0.00594565669778227,95.35049646233236
madridde,1,0.00594565669778227,95.35644211903013
tüm fransızlar sizin gibiyse pek kalmamıştır diyor,1,0.00594565669778227,95.36833343242569
ben de limonata lütfen,1,0.00594565669778227,95.37427908912346
başka arzunuz,1,0.00594565669778227,95.38022474582124
evet geldik,1,0.00594565669778227,95.38617040251901
arturoyu arıyorum,1,0.00594565669778227,95.39211605921679
hepimiz arkandayız,1,0.00594565669778227,95.39806171591457
tercüme et,1,0.00594565669778227,95.40400737261234
nereye kayboldun,1,0.00594565669778227,95.40995302931012
çünkü müşteri bu,1,0.00594565669778227,95.41589868600789
orospunun biriyim ben daha tanışalı birkaç saat olmadı yatağına girdim,1,0.00594565669778227,95.42184434270567
ya beni becermeye çalışırsa ne olacak,1,0.00594565669778227,95.42778999940344
sanırım birbirimizi yanlış anladık,1,0.00594565669778227,95.43373565610122
ben seni iyi anladım desi sen de beni anlamaya çalış,1,0.00594565669778227,95.439681312799
gerçekten harikaydı ama,1,0.00594565669778227,95.44562696949677
artık biliyordum,1,0.00594565669778227,95.45157262619455
şu türk değil mi,1,0.00594565669778227,95.45751828289232
yaman dışında birini sevebilir miyim öğrenmem gerekiyordu,1,0.00594565669778227,95.4634639395901
gidiyor musun,1,0.00594565669778227,95.46940959628787
ben oyun oynamam bu gün gibi açık,1,0.00594565669778227,95.47535525298565
gitmeyin,1,0.00594565669778227,95.48130090968343
yani eşiniz hakkında,1,0.00594565669778227,95.4872465663812
tanıştığımız memnun oldum vaktiniz olduğunda bir gün sohbet edelim,1,0.00594565669778227,95.49319222307898
bir türkle mi cidden mi,1,0.00594565669778227,95.49913787977675
ama ne,1,0.00594565669778227,95.50508353647453
bir türkle evliyim,1,0.00594565669778227,95.5110291931723
istanbuldan geldim,1,0.00594565669778227,95.51697484987008
yada nereden,1,0.00594565669778227,95.52292050656786
yolculuk nereye peki,1,0.00594565669778227,95.52886616326563
kısaca desi derler,1,0.00594565669778227,95.53481181996341
tesirli mi,1,0.00594565669778227,95.54075747666118
ben ivan,1,0.00594565669778227,95.54670313335896
böyle iyim ben,1,0.00594565669778227,95.55264879005674
bize katılmak istemez miydin,1,0.00594565669778227,95.55859444675451
bu bir cevap değil,1,0.00594565669778227,95.56454010345229
düşünüyordum biraz,1,0.00594565669778227,95.57048576015006
istanbul mu,1,0.00594565669778227,95.57643141684784
sıkıldınız mı,1,0.00594565669778227,95.58237707354562
öiüyorum,1,0.00594565669778227,95.58832273024339
bu fikirlerin hiçbiri johnı kurtaramaz,1,0.00594565669778227,95.59426838694117
bu iyi bir fikir değil,1,0.00594565669778227,95.60021404363894
senden hoşlandım,1,0.00594565669778227,95.60615970033672
saito yanılmıyorsa tren 51 0 dakika içinde gelecek,1,0.00594565669778227,95.6121053570345
beni tanımıyor bile,1,0.00594565669778227,95.61805101373227
layne gerçekten dostum bile değildi,1,0.00594565669778227,95.62994232712782
kıpırdayamadı,1,0.00594565669778227,95.6358879838256
altazilar,1,0.00594565669778227,95.64183364052337
istemiyorsun,1,0.00594565669778227,95.64777929722115
oh lanet,1,0.00594565669778227,95.65372495391892
duydun mu beni,1,0.00594565669778227,95.6596706106167
hayır tartışma yok,1,0.00594565669778227,95.66561626731448
kahretsin buna inanmıyorum,1,0.00594565669778227,95.67156192401225
silaha ihtiyacım yoktu,1,0.00594565669778227,95.67750758071003
tamam tamam tamam git,1,0.00594565669778227,95.6834532374078
seni tutuklamadık,1,0.00594565669778227,95.68939889410558
henüz hiçbir hakkın yok layne,1,0.00594565669778227,95.69534455080336
fazla uyuşturucun var mı,1,0.00594565669778227,95.70129020750113
haklarımı biliyorum,1,0.00594565669778227,95.7072358641989
bunlar aptalca sorular,1,0.00594565669778227,95.71318152089668
hiç umurunda mıydı,1,0.00594565669778227,95.71912717759446
merak bile etmedin mi,1,0.00594565669778227,95.72507283429223
bu sürenin 1 0 ayından fazlasını evimde geçirmedim,1,0.00594565669778227,95.73101849099001
neden yaptığını söyledi mi sana,1,0.00594565669778227,95.73696414768779
ben kimseyi öldürmedim,1,0.00594565669778227,95.74290980438556
belki zavallı kızı öldürmesine bile,1,0.00594565669778227,95.74885546108334
cesedi saklamasına yardım ettin,1,0.00594565669778227,95.75480111778111
arkadaşını korumak için yeterli mi,1,0.00594565669778227,95.76074677447889
telefon edemez miyim,1,0.00594565669778227,95.76669243117666
ben senin dostun olacağım,1,0.00594565669778227,95.77263808787444
laynee karşı hareket etmeye karar vermemize sevindim,1,0.00594565669778227,95.77858374457222
telefon et,1,0.00594565669778227,95.78452940126999
ellerimle yaptım,1,0.00594565669778227,95.79047505796777
uyandım uyandım,1,0.00594565669778227,95.79642071466554
ne lanet,1,0.00594565669778227,95.80236637136332
layne sana yardım edecek,1,0.00594565669778227,95.8083120280611
böyle söyleme,1,0.00594565669778227,95.81425768475887
beni elektrikli sandalyeye oturtacaklar,1,0.00594565669778227,95.82020334145665
komik olan şey şimdi ölüyüm,1,0.00594565669778227,95.82614899815442
sen de böyle mi hissettin feck,1,0.00594565669778227,95.8320946548522
öidü orada benim önümde ve ben kahrolasıca canlı hissettim,1,0.00594565669778227,95.83804031154997
çok gerçek hissediyordum,1,0.00594565669778227,95.84993162494553
öyle gerçek hissediyordum ki,1,0.00594565669778227,95.8558772816433
gelulasdl,1,0.00594565669778227,95.86182293834108
sadece biraz bastırdım,1,0.00594565669778227,95.86776859503885
çok şaşırmış görünmüyordu,1,0.00594565669778227,95.87371425173663
çığiık atamadı,1,0.00594565669778227,95.8796599084344
yüz yüzeydik,1,0.00594565669778227,95.88560556513218
kızgın bile değildim gerçekten,1,0.00594565669778227,95.89155122182996
yani eğer öyleysen haydi içini dök sktir,1,0.00594565669778227,95.89749687852773
böylece sonum senin gibi olacak feck,1,0.00594565669778227,95.90344253522551
tam oradaydım onun üstündeydim,1,0.00594565669778227,95.90938819192328
sence bunu mu istiyorum,1,0.00594565669778227,95.91533384862106
tekrar vur ona,1,0.00594565669778227,95.92127950531884
oh tanrım,1,0.00594565669778227,95.92722516201661
yaşlanman gerekmiyordu,1,0.00594565669778227,95.93317081871439
haydi biraz uyuyalım,1,0.00594565669778227,95.93911647541216
o kayıp,1,0.00594565669778227,95.94506213210994
bazen artık onu tanımadığımı hissediyorum,1,0.00594565669778227,95.95100778880771
samsona dost mu diyorsun,1,0.00594565669778227,95.95695344550549
yorgunum,1,0.00594565669778227,95.96289910220327
daha iyi bir fikrin var mı,1,0.00594565669778227,95.96884475890104
ne yapmam gerekiyor,1,0.00594565669778227,95.97479041559882
tanrım anne sakin ol tamam mı,1,0.00594565669778227,95.9807360722966
sizi terk edeceğim tıpkı babanızın yaptığı gibi,1,0.00594565669778227,95.98668172899437
vazgeçme anne,1,0.00594565669778227,95.99262738569215
hepiniz hataydınız,1,0.00594565669778227,95.99857304238992
buna değmez,1,0.00594565669778227,96.0045186990877
bu anne saçmalığından vazgeçiyorum,1,0.00594565669778227,96.01046435578547
ben onun annesi değilim,1,0.00594565669778227,96.01641001248325
o zaman ben de onun annesi değilim,1,0.00594565669778227,96.02235566918102
tim için endişelenme tamam mı,1,0.00594565669778227,96.0283013258788
onu eve getireceğim,1,0.00594565669778227,96.03424698257658
acelem var sonra konuşuruz,1,0.00594565669778227,96.04019263927435
evet bu beni gerçekten şok etti,1,0.00594565669778227,96.04613829597213
yani bizim bu sabah üzgün filan olmamız lazım,1,0.00594565669778227,96.0520839526699
senin küçük kardeşin,1,0.00594565669778227,96.05802960936768
ilişkisi olan iki insanı bildiğimizden ve her şeyi,1,0.00594565669778227,96.06397526606546
evet öyle tarafsız olmak,1,0.00594565669778227,96.06992092276323
tarafsız olmak,1,0.00594565669778227,96.075866579461
yani bu yüzden bizim için çok zor,1,0.00594565669778227,96.08181223615878
ek olarak bilirsin kimi öldürdüğünü de,1,0.00594565669778227,96.08775789285656
bilirsin ikimiz de katili biliyorduk,1,0.00594565669778227,96.09370354955433
katili biliyor muydun,1,0.00594565669778227,96.09964920625211
evet jamieyi öldürdü,1,0.00594565669778227,96.10559486294989
bence johnı tutuklamalıydılar,1,0.00594565669778227,96.11154051964766
kimsenin annesi değilim,1,0.00594565669778227,96.11748617634544
bence öldürmek yanlıştır,1,0.00594565669778227,96.12343183304321
o da beni şok etti,1,0.00594565669778227,96.12937748974099
ya cesedi görmeye giden bütün o insanlar,1,0.00594565669778227,96.13532314643876
bu arada ben gitarda çalarım,1,0.00594565669778227,96.14126880313654
ne yaptığını tanrı bilir,1,0.00594565669778227,96.14721445983432
git kıymetli arkadaşlarından birini ara,1,0.00594565669778227,96.15316011653209
tim iyi,1,0.00594565669778227,96.15910577322987
onu tanımıyordum tamam mı,1,0.00594565669778227,96.16505142992764
üzgün müsün clarissa,1,0.00594565669778227,96.17099708662542
arkadaşı öldü,1,0.00594565669778227,96.1769427433232
yani o üzgün,1,0.00594565669778227,96.18288840002097
clarissayı böyle zor durumda bırakma hakkını ne veriyor sana,1,0.00594565669778227,96.18883405671875
saçmalıyorsun,1,0.00594565669778227,96.19477971341652
senin için anlamı neydi,1,0.00594565669778227,96.2007253701143
evet neye benziyordu,1,0.00594565669778227,96.20667102681207
onu hatırlamak mı,1,0.00594565669778227,96.21261668350985
onu nasıi hatırladığını tarif et bize,1,0.00594565669778227,96.21856234020763
onun arkadaşlarından biriydin,1,0.00594565669778227,96.2245079969054
jamieyi tanıyordun değil mi,1,0.00594565669778227,96.23045365360318
üzgünüm geciktim,1,0.00594565669778227,96.23639931030095
sadece bana öyle bakmayı kes ahbap,1,0.00594565669778227,96.24234496699873
bunu tomdan duymak istiyorum,1,0.00594565669778227,96.2482906236965
teşekkür ederim kevin anlayışiı üstün öfken için,1,0.00594565669778227,96.25423628039428
ve bu olay bize toplumuzdaki ahlaki çöküşü gösteriyor,1,0.00594565669778227,96.26018193709206
sadece şunu söylemek istiyorum o çocukların yaptığı şey korkunçtu,1,0.00594565669778227,96.26612759378983
sana bir soru sordum,1,0.00594565669778227,96.27207325048761
dostun ne demek olduğunu bile bilmiyorsun,1,0.00594565669778227,96.27801890718538
telefon edebileceğimi biliyorum,1,0.00594565669778227,96.28396456388316
değiliz çünkü tarafsız olamadığımız gerçeği yüzünden,1,0.00594565669778227,96.28991022058094
bu malı alıyorum,1,0.00594565669778227,96.29585587727871
12 yaşında,1,0.00594565669778227,96.30180153397649
bak dışarıda beni bekleyen biri var,1,0.00594565669778227,96.30774719067426
eve gelmiyor aramıyor,1,0.00594565669778227,96.31369284737204
bize cinayet hakkında bir şey anlatabilir misin,1,0.00594565669778227,96.32558416076759
tim dün gece eve gelmedi,1,0.00594565669778227,96.33152981746537
katil sen misin,1,0.00594565669778227,96.33747547416314
1 905deki muhteşem rusya zaferimizin yıldönümü,1,0.00594565669778227,96.34342113086092
sadece 1 2 haftam kaldı,1,0.00594565669778227,96.3493667875587
işim köprüyü 1 2 mayısa kadar bitirmek,1,0.00594565669778227,96.35531244425647
lavlnla tepesi hastanesi seylan,1,0.00594565669778227,96.3731494143498
force 31 6 adında oldukça ilginç bir grubun üyesiyim,1,0.00594565669778227,96.37909507104757
1 0 gibi,1,0.00594565669778227,96.38504072774535
hayır sen s ktir,1,0.00594565669778227,96.3969320411409
ohseni seviyorum,1,0.00594565669778227,96.40287769783868
evetsen beni bırakıyorsun,1,0.00594565669778227,96.40882335453645
üzgündüm,1,0.00594565669778227,96.41476901123423
canını yaktığım için özür dilerim tamam mı,1,0.00594565669778227,96.420714667932
silahı bana ver,1,0.00594565669778227,96.42666032462978
johnı ihbar ettin,1,0.00594565669778227,96.43260598132755
bana vurmamalıydın,1,0.00594565669778227,96.43855163802533
üzgün,1,0.00594565669778227,96.4444972947231
onun neyi var,1,0.00594565669778227,96.45044295142088
şimdi silahı bana ver tamam mı,1,0.00594565669778227,96.45638860811866
bırak gitsin,1,0.00594565669778227,96.46233426481643
senin kahrolası bir dost olduğunu sanıyordum,1,0.00594565669778227,96.46827992151421
bize kolayca arkanı döndün,1,0.00594565669778227,96.47422557821199
saçmaladığını biliyorsun,1,0.00594565669778227,96.48017123490976
sadece bunu söylediğin için bile öldürmeliyim seni,1,0.00594565669778227,96.48611689160754
işini bitirmeliydin layne,1,0.00594565669778227,96.49206254830531
yaptım,1,0.00594565669778227,96.49800820500309
sen bunu yapardın değil mi,1,0.00594565669778227,96.50395386170086
saat 1 900da subaylar toplantısı var,1,0.00594565669778227,96.51584517509642
bak eğer tartışma olacaksa,1,0.00594565669778227,96.52179083179419
kurtulma şansı 1 00de bir,1,0.00594565669778227,96.52773648849197
onu ihbar etmek,1,0.00594565669778227,96.53368214518974
oh çok iyiydi paraşütlü mü paraşütsüz mü,1,0.00594565669778227,96.55151911528307
ben söyleyeyim lslak ve küflü bu ormandaki herşey gibi,1,0.00594565669778227,96.56341042867862
hedefin tahmini varış zamanı ayın 1 3ü öğleden önce,1,0.00594565669778227,96.5693560853764
daha hızlı ilerlersek 1 2sinde gün batımından önce orada olabilirmişiz,1,0.00594565669778227,96.57530174207417
kurallar sadece kolu sıyrıldı,1,0.00594565669778227,96.58719305546973
haydi beni izleyin 1 0 dakika,1,0.00594565669778227,96.5931387121675
bu köprü ingiliz ordusu askerleri taraflndan tasarlanmlş ve kurulmuştur,1,0.00594565669778227,96.59908436886528
mayls 1 943 kd yrb,1,0.00594565669778227,96.60503002556305
ohseni özleyeceğim,1,0.00594565669778227,96.61097568226083
l nlcholson komutanllğlnda,1,0.00594565669778227,96.6169213389586
ohbiz birbirimizi niye sevemeyiz,1,0.00594565669778227,96.62286699565638
bizniye bir arada kalamayız,1,0.00594565669778227,96.62881265235416
diye birini tutmayı gerektirmiyor,1,0.00594565669778227,96.63475830905193
kabalık etmek istemem ama saat 1 400de bir randevum var,1,0.00594565669778227,96.64070396574971
pp kullanıyoruz plastik patlayıcılar,1,0.00594565669778227,96.64664962244748
tamam 1 0,1,0.00594565669778227,96.65259527914526
1 5 metreden 2 m ye çıkardım,1,0.00594565669778227,96.65854093584304
marş marş gözler sağa c bölüğü sağa,1,0.00594565669778227,96.67043224923859
1 91 4te sadece bellerindeki süs kamçılarıyla savaşan subayların yürekliliği,1,0.00594565669778227,96.67637790593636
kulaklarını tıka,1,0.00594565669778227,96.68232356263414
bence başarılı bir kaçış ihtimali 1 00de bir,1,0.00594565669778227,96.68826921933191
ben ve johnın yalnız olduğumuzu biliyordum,1,0.00594565669778227,96.69421487602969
kahretsin tim,1,0.00594565669778227,96.70016053272747
çünkü onun için hiç umut yoktu,1,0.00594565669778227,96.70610618942524
hiç umut yoktu,1,0.00594565669778227,96.71205184612302
gerçekten bay burkewaitein dersini kaçırmamalıyım,1,0.00594565669778227,96.7179975028208
kahretsin okul,1,0.00594565669778227,96.72394315951857
