word_en_translate,object_id,names,image_id,synsets,merged_object_ids,height,width,x_koor,y_koor
room,2685366,room,2352161,room.n.01,,374,498,0,0
room,2226313,room,2352104,room.n.01,,27,41,104,167
room,861327,room,2351352,room.n.01,,374,499,0,0
room,3529086,room,2351195,room.n.01,,399,499,0,0
room,3898443,room,2351150,,,501,375,0,0
room,3717800,room,2350484,room.n.01,,499,373,0,0
room,867760,room,2350472,room.n.01,,498,318,2,1
room,867939,room,2350439,room.n.01,,399,499,0,0
room,3593977,room,2350392,room.n.01,,370,496,4,1
room,2332138,room,2350358,room.n.01,,333,499,1,0
room,3394303,room,2350333,room.n.01,,379,500,0,0
room,3594626,room,2350230,room.n.01,,374,500,0,0
room,869606,room,2350187,room.n.01,,375,500,0,0
room,2447598,room,2350185,room.n.01,,368,500,0,7
room,3358638,room,2350170,room.n.01,,330,225,275,2
room,2540588,room,2350145,room.n.01,,153,129,94,47
to the ground,169216,nose to the ground,2413644,"land.n.04 , nose.n.01",,4,5,276,227
woman,1060401,woman,7,woman.n.01,5178,285,310,0,314
woman,3778117,woman,2354159,woman.n.01,,42,22,125,63
woman,2031416,woman,2354157,woman.n.01,,43,35,203,150
woman,2308216,woman,2354157,woman.n.01,,145,131,56,226
woman,840703,woman,2354139,woman.n.01,,95,47,365,182
woman,840754,woman,2354138,woman.n.01,,53,26,330,49
woman,840828,woman,2354131,woman.n.01,,215,102,304,118
woman,2043572,woman,2354113,woman.n.01,2148980,145,73,93,189
woman,2405353,woman,2354113,woman.n.01,2043573,137,55,48,173
woman,3778237,woman,2354112,woman.n.01,,27,10,373,342
woman,2133881,woman,2354100,woman.n.01,2510368,379,285,205,120
woman,1663814,woman,2354100,woman.n.01,,248,125,35,76
woman,2261299,woman,2354094,woman.n.01,,93,25,307,175
woman,1818830,woman,2354087,woman.n.01,,168,53,322,172
woman,4352262,woman,2354086,,,333,402,97,0
woman,841089,woman,2354082,woman.n.01,,47,36,52,182
woman,841107,woman,2354079,woman.n.01,,73,85,209,188
woman,841423,woman,2354046,woman.n.01,,249,79,250,55
woman,3778480,woman,2354014,woman.n.01,2342940,204,79,36,91
woman,2649449,woman,2354014,woman.n.01,2649730,130,43,135,116
woman,1762960,woman,2354002,woman.n.01,,136,54,329,171
woman,2363934,woman,2353991,woman.n.01,,158,66,56,87
woman,2363937,woman,2353991,woman.n.01,,127,53,15,111
woman,1898160,woman,2353991,woman.n.01,,215,55,156,60
woman,3575806,woman,2353948,woman.n.01,,62,26,425,87
woman,842195,woman,2353942,woman.n.01,,329,102,7,10
woman,842193,woman,2353942,woman.n.01,,165,59,270,0
woman,2100008,woman,2353935,woman.n.01,,95,113,131,103
woman,1882672,woman,2353919,woman.n.01,,30,19,18,144
woman,1966908,woman,2353912,woman.n.01,,48,28,163,174
woman,3778109,woman,2354164,woman.n.01,,499,315,184,0
woman,2542732,woman,2353910,woman.n.01,,78,82,231,119
woman,1901592,woman,2354171,woman.n.01,"2061100 , 1904850",86,25,272,253
woman,840508,woman,2354189,woman.n.01,,49,18,427,155
woman,1695116,woman,2354354,woman.n.01,,259,142,233,240
woman,839256,woman,2354348,woman.n.01,,25,21,164,171
woman,2619318,woman,2354342,woman.n.01,1934740,56,22,82,158
woman,2112638,woman,2354331,woman.n.01,2282924,78,46,49,189
woman,839438,woman,2354324,woman.n.01,,150,158,279,182
woman,3777696,woman,2354322,woman.n.01,3777691,46,18,158,232
woman,3777690,woman,2354322,woman.n.01,,48,15,207,236
woman,839708,woman,2354285,woman.n.01,,277,262,70,0
woman,2060647,woman,2354282,woman.n.01,,107,33,453,95
woman,840011,woman,2354260,woman.n.01,,227,98,129,101
woman,840127,woman,2354243,woman.n.01,,58,19,92,200
woman,1694410,woman,2354235,woman.n.01,3895046,71,26,205,216
woman,1929544,woman,2354231,woman.n.01,3574040,72,32,137,117
woman,1937430,woman,2354231,woman.n.01,,68,41,298,120
woman,3574049,woman,2354231,woman.n.01,,71,30,66,117
woman,1929543,woman,2354231,woman.n.01,,76,29,193,113
back,5060,back,1,back.n.01,,164,70,716,345
back,3539400,back,2359234,back.n.01,,33,58,117,148
back,3539431,back,2359226,back.n.01,,162,500,0,0
back,3766614,back,2359210,back.n.01,3766615,152,72,154,344
back,3892946,back,2359166,,,50,58,371,191
back,1820778,back,2359160,back.n.01,,41,31,277,128
back,3539795,back,2359160,back.n.01,,54,28,285,109
back,3766741,back,2359159,back.n.01,,36,119,294,244
back,1996989,back,2359159,back.n.01,,74,23,375,67
back,3766808,back,2359152,back.n.01,,66,15,298,238
back,3766807,back,2359152,back.n.01,,67,16,341,236
back,3766806,back,2359152,back.n.01,,54,53,312,83
back,3766827,back,2359146,back.n.01,,179,174,143,72
back,3539966,back,2359138,back.n.01,,65,150,133,284
back,795778,back,2359130,back.n.01,,44,158,123,59
back,3766557,back,2359234,back.n.01,3539398,46,57,330,106
back,3893050,back,2359086,,,99,28,276,265
back,796711,back,2359039,back.n.01,,65,175,0,46
back,3540554,back,2359036,back.n.01,,83,80,46,135
back,3540666,back,2359029,back.n.01,2617594,159,68,431,209
back,797279,back,2358964,back.n.01,,70,65,353,136
back,3767494,back,2358951,back.n.01,,96,97,13,280
back,2505149,back,2358941,back.n.01,,85,66,173,179
back,797794,back,2358923,back.n.01,,61,85,172,117
back,797857,back,2358919,back.n.01,,41,94,214,49
back,2620151,back,2358900,back.n.01,"1895347 , 3541439 , 2620150",70,76,237,0
back,3541466,back,2358898,back.n.01,,87,104,252,243
back,3893227,back,2358856,,,15,101,302,206
back,3541731,back,2358852,back.n.01,,73,90,168,1
back,3541873,back,2358838,back.n.01,,96,158,0,188
back,799355,back,2358770,back.n.01,,59,39,127,203
back,3767116,back,2359048,back.n.01,,125,43,412,186
back,799426,back,2358761,back.n.01,,42,20,25,270
back,795049,back,2359235,back.n.01,,22,16,22,98
back,794826,back,2359261,back.n.01,,161,112,0,104
back,2337435,back,2359892,back.n.01,,27,53,423,146
back,790798,back,2359859,back.n.01,,72,22,478,57
back,790812,back,2359856,back.n.01,,102,84,106,122
back,3537192,back,2359843,back.n.01,,69,159,157,430
back,3537244,back,2359829,back.n.01,,108,485,0,0
back,4240863,back,2359826,,,12,16,294,148
back,2549284,back,2359797,back.n.01,1810504,94,55,144,283
back,1708924,back,2359781,back.n.01,,54,113,193,105
back,3763906,back,2359771,back.n.01,,127,44,187,105
back,3763917,back,2359771,back.n.01,,92,61,58,218
back,3892482,back,2359721,,3764191,8,25,146,80
back,3764609,back,2359662,back.n.01,,195,178,282,122
back,1692046,back,2359633,back.n.01,,99,68,431,38
back,1692045,back,2359633,back.n.01,,66,88,401,142
back,794841,back,2359259,back.n.01,,9,122,263,0
nobody's,1211031,nobody's perfect,2394644,cipher.n.04,,35,62,118,198
none,1939628,none,2365675,none.n.01,,21,42,389,57
none,3152491,none,2338434,none.n.01,,293,298,39,47
none,3055905,none,2334105,none.n.01,,3,5,453,42
none,3249627,none,2327453,none.n.01,,8,11,61,424
none,2755393,none,2322483,none.n.01,,40,46,16,125
none,3141637,none,2322176,none.n.01,,18,56,310,305
none,3235281,none,2417714,none.n.01,,22,14,112,382
none,4169115,none seen,2322493,,,53,66,303,283
family,1029180,family,694,family.n.01,,532,798,0,0
family,3549862,family,2357920,family.n.01,1751523,171,50,95,131
family,3549861,family,2357920,family.n.01,,186,61,130,114
family,3549863,family,2357920,family.n.01,2113367,188,56,51,114
family,3549865,family,2357920,family.n.01,,172,48,267,124
family,2680947,family,2357835,family.n.01,,156,208,0,40
family,3555619,family,2357238,family.n.01,,296,436,0,38
family,3558803,family,2356873,family.n.01,,102,113,170,347
family,816970,family,2356837,family.n.01,,256,333,0,243
family,3772014,family,2356524,family.n.01,,219,450,0,117
family,2598755,family,2355663,family.n.01,,352,370,90,23
family,3568246,family,2355488,family.n.01,,139,398,84,124
family,4430274,family,2353411,,4430270,62,144,188,116
family,3028358,family,2352643,family.n.01,,140,283,0,64
family,3782677,family,2352628,family.n.01,,84,75,236,83
family,2401326,family,2352250,family.n.01,,253,427,0,73
family,861704,family,2351299,family.n.01,,246,337,69,22
family,2435449,family,2350072,family.n.01,,319,306,99,33
family,2213760,family,2349381,family.n.01,,235,459,11,0
family,882395,family,2348403,family.n.01,,298,258,148,73
family,2576144,family,2348380,family.n.01,,61,137,304,139
family,2349472,family,2348380,family.n.01,,191,235,0,161
family,1740000,family,2346553,family.n.01,,477,500,0,0
family,2279597,family,2346489,family.n.01,,66,47,48,257
family,2424813,family,2345466,family.n.01,,231,195,184,84
family,2483082,family,2343564,family.n.01,,375,499,0,0
family,3549864,family,2357920,family.n.01,2381599,154,72,0,152
family,805713,family,2358141,family.n.01,,269,341,49,97
family,2564487,family,2358669,family.n.01,,423,300,0,76
family,794601,family,2359284,family.n.01,,115,106,24,146
family,3018565,family,2367769,family.n.01,,32,46,335,66
family,620722,family,2367740,family.n.01,,189,290,208,186
family,750858,family,2367641,family.n.01,,375,500,0,0
family,752279,family,2367246,family.n.01,,252,411,36,120
family,1701979,family,2366978,family.n.01,,79,125,376,15
family,1813474,family,2366674,family.n.01,,349,363,113,66
family,2349412,family,2366335,family.n.01,,252,179,94,27
family,2360574,family,2366131,family.n.01,,478,451,0,4
family,3504983,family,2366097,family.n.01,,265,496,0,96
family,3880991,family,2366097,family.n.01,,62,130,327,74
family,755585,family,2365890,family.n.01,,169,199,187,300
family,2535829,family,2365844,family.n.01,,292,460,23,12
family,3639639,family,2343435,family.n.01,,336,500,0,0
family,3883081,family,2365665,family.n.01,,84,120,44,164
family,642649,family,2364161,family.n.01,,35,36,194,155
family,3745299,family,2363552,family.n.01,"2365464 , 2852800 , 1759002 , 3745302 , 3499079 , 3053846 , 3230873",130,226,132,108
family,765741,family,2363344,family.n.01,,42,30,60,246
family,770411,family,2362872,family.n.01,,465,327,48,35
family,3427762,family,2362813,family.n.01,,206,415,84,90
family,773691,family,2362508,family.n.01,,253,287,10,95
everything,4426035,everything,498386,,,310,1024,0,70
everything,1092521,everything,2408595,,,312,487,12,6
everything,274788,everything,2407721,,,53,40,296,406
everything,278742,everything,2407477,,,389,493,6,1
everything,335056,everything,2405086,,,434,174,321,59
everything,1138811,everything,2402232,,,490,367,7,9
everything,438189,everything,2397018,,,501,369,0,0
everything,3675206,everything,2377759,,,501,333,0,0
everything,3854619,everything,2371475,,,282,499,0,0
everything,463457,everything bagel,2394512,,,65,62,310,349
for,584770,for,2374978,,,10,36,135,449
for,3591552,for,2350921,,,23,40,158,223
for,3820396,for,2398145,,,14,33,248,136
for,229895,for,2409939,,,18,31,209,211
for,1235278,2 for 3,2391982,,,16,38,404,81
for,1230501,3 for 2,2392404,,,26,51,315,220
for,898834,for rent,2346503,rent.n.01,,15,49,227,0
for,1162511,for sale,2400134,sale.n.01,,92,166,76,129
for,2805512,for rent,2317574,rent.n.01,,64,82,119,90
for,1156952,for lease,2400591,lease.n.01,,15,34,455,29
for,1081760,for lease,2411211,lease.n.01,,6,30,271,218
for,1219995,6 for $1.00,2393428,,,28,26,385,111
for,194700,remote for tv,2412419,television.n.01,,36,28,411,61
for,161157,for the dvd's,2414031,videodisk.n.01,,58,49,53,150
for,640468,for rent sign,2364557,,,17,28,301,172
for,262049,rock wall for,2408428,,"262042 , 3809237",207,65,435,80
for,924576,for lease sign,2343365,,,13,42,214,230
for,1138809,items for sale,2402232,"item.n.01 , sale.n.01",,18,23,83,145
for,703881,area for bikes,2381550,"area.n.01 , bicycle.n.01",,19,121,276,120
for,1268686,for lease sign,2388464,,,21,24,204,291
for,715538,bag for apples,2377964,"apple.n.01 , bag.n.01",715529,121,101,236,169
for,233823,pipe for water,2409777,"pipe.n.01 , water.n.01",,143,68,208,342
for,276565,pole for light,2407620,"light.n.01 , pole.n.01",,167,323,50,0
for,157425,view for miles,2414223,"mile.n.01 , position.n.03",,307,500,0,0
for,847313,watch for trams,2353308,"streetcar.n.01 , watch.n.01",,68,86,75,78
for,395495,trees for shade,2401833,"shade.n.01 , tree.n.01",,171,286,130,0
for,354780,bar for hangers,2403292,"barroom.n.01 , hanger.n.01",,16,163,337,70
for,161803,depot for train,2413996,"terminal.n.01 , train.n.01",,375,418,82,0
for,275242,pipe for tiolet,2407690,pipe.n.01,"275238 , 275223",332,45,54,7
for,866728,boot for skiing,2350605,"boot.n.01 , skiing.n.01",,98,57,192,199
for,866727,boot for skiing,2350605,"boot.n.01 , skiing.n.01",,132,87,226,169
for,1284305,for a free demo,2386616,demonstration.n.05,,10,27,244,184
for,987013,symbol for wifi,2324971,"symbol.n.01 , wireless_local_area_network.n.01",,18,20,63,1
for,379124,helmet for head,2403987,"head.n.01 , helmet.n.02",,28,30,322,116
for,232542,hole for handle,2409830,hole.n.01,,11,11,63,238
for,1268650,are good for you,2388466,,,14,26,180,79
for,601132,looking for food,2370874,food.n.01,,95,301,97,132
for,279552,curb is for road,2407433,"curb.n.01 , road.n.01",,39,239,1,203
for,233843,site is for work,2409777,"site.n.01 , work.n.01",,181,356,0,0
for,568997,hanging for sale,2376894,sale.n.01,"568987 , 568983",70,45,142,54
for,279554,post is for sign,2407433,"post.n.01 , sign.n.02",,259,70,371,67
for,1167318,logo for brewery,2399692,emblem.n.01,,60,77,240,143
for,162000,sign is for buses,2413989,"bus.n.01 , sign.n.02",,97,47,434,150
for,183895,strap for lifting,2412931,strap.n.01,,12,37,66,221
for,294821,for kite boarding,2414488,kite.n.03,,10,9,95,82
for,204522,hands for balance,2412025,"balance.n.01 , hand.n.01",,41,39,91,144
for,204523,hands for balance,2412025,"balance.n.01 , hand.n.01",,40,132,312,79
for,308572,grooves for racks,2411660,"groove.n.01 , rack.n.01",,144,76,423,35
for,848179,water for animals,2353231,"animal.n.01 , water.n.01",,96,278,1,236
for,5384,sign for parking.,16,"parking.n.01 , sign.n.02",,52,95,167,0
city,1061647,city,42,city.n.01,,54,104,1,73
city,3760291,city,2360602,city.n.01,,130,267,0,92
city,2443696,city,2360589,city.n.01,,372,499,0,2
city,2142913,city,2360418,city.n.01,,428,331,0,73
city,1995625,city,2360211,city.n.01,,37,437,0,0
city,3535922,city,2360031,city.n.01,,261,499,0,65
city,790707,city,2359870,city.n.01,,75,427,73,28
city,3892386,city,2359867,,,86,187,311,35
city,791003,city,2359834,city.n.01,,372,500,0,1
city,1857615,city,2359776,city.n.01,,53,162,213,138
city,792375,city,2359577,city.n.01,,332,499,0,0
city,3765398,city,2359503,city.n.01,,332,500,0,0
city,3765882,city,2359380,city.n.01,,499,375,0,0
city,2007591,city,2359354,city.n.01,,54,500,0,115
city,796134,city,2359095,city.n.01,,101,499,1,60
city,3893114,city,2359022,,,332,499,0,0
city,798667,city,2358847,city.n.01,,373,499,1,1
city,1939342,city,2358715,city.n.01,,181,499,0,10
city,1786909,city,2358544,city.n.01,,350,501,0,0
city,1885241,city,2358524,city.n.01,,75,496,2,299
city,801960,city,2358504,city.n.01,,332,499,1,1
city,2937469,city,2358121,city.n.01,,311,496,0,65
city,3406145,city,2358114,city.n.01,"1665921 , 3164677",224,464,17,16
city,2002779,city,2358100,city.n.01,,10,55,176,180
city,2573662,city,2357995,city.n.01,,41,298,87,164
city,3549640,city,2357936,city.n.01,,281,500,0,0
city,3769370,city,2357854,city.n.01,,498,374,0,0
city,2243836,city,2357850,city.n.01,,165,392,0,333
city,2527031,city,2357553,city.n.01,,35,241,1,340
city,813169,city,2357303,city.n.01,,500,431,0,0
city,3759786,city,2360681,city.n.01,,94,347,152,2
city,2165965,city,2357187,city.n.01,3555996,37,180,0,141
city,1752375,city,2360986,city.n.01,,370,498,0,2
city,2659994,city,2361047,city.n.01,2659995,239,219,281,95
city,761770,city,2363831,city.n.01,,331,499,0,0
city,1718696,city,2363684,city.n.01,,290,458,24,11
city,763667,city,2363587,city.n.01,,59,222,2,143
city,763962,city,2363553,city.n.01,,497,494,2,2
city,2169782,city,2363467,city.n.01,,48,500,0,257
city,769909,city,2362936,city.n.01,,42,157,333,173
city,2026434,city,2362889,city.n.01,,432,295,0,68
city,2632183,city,2362792,city.n.01,,362,374,0,137
city,771391,city,2362752,city.n.01,,398,499,1,1
city,2482253,city,2362693,city.n.01,,153,499,0,0
city,3749736,city,2362550,city.n.01,,375,500,0,0
city,2443435,city,2362467,city.n.01,,221,496,2,3
city,3751245,city,2362248,city.n.01,,323,491,3,11
city,1948988,city,2362148,city.n.01,,140,323,8,106
city,776976,city,2362126,city.n.01,,137,166,63,23
city,1780654,city,2362001,city.n.01,,283,498,0,48
not,1135473,not,2402486,,,16,21,150,65
not,350339,not,2403718,,,332,281,5,66
not,3935614,not,2329048,,,47,81,133,214
not,1105255,not,2405943,,,10,21,43,337
not,2894784,not,2342575,,,24,53,263,292
not,3379495,not,2320586,,,21,27,257,89
not,933551,not,2342491,,,17,17,115,219
not,1961372,not,2354179,,,26,27,382,59
not,799494,not,2358752,,,124,36,49,94
not,207527,not,2411894,,,14,13,298,222
not,217023,do not,2410460,,,20,21,294,201
not,1020450,not lit,2317498,,,52,76,99,147
not,4528678,not bus,2387700,,,120,176,209,114
not,2391795,not seen,2345581,,,322,491,7,7
not,2755513,not seen,2340723,,,499,499,0,0
not,3226599,not seen,2341879,,,374,500,0,0
not,2391813,not seen,2341748,,,339,492,6,23
not,2080811,not here,2341528,,,372,497,0,2
not,2142530,not seen,2367903,,,333,500,0,0
not,2575274,not seen,2341525,,,500,439,0,0
not,2142527,not seen,2341204,,,352,477,1,2
not,2637197,not seen,2340461,,,369,494,1,5
not,2754543,not seen,2415677,,,297,492,2,5
not,2277681,not seen,2338660,,,324,497,3,3
not,2860735,not seen,2335150,,,498,325,0,0
not,2799644,not seen,2316204,,,397,494,6,15
not,2737553,not seen,2318907,,,322,497,1,6
not,2903038,not seen,2320735,,,370,495,2,3
not,3423654,not shown,2339771,,,492,361,3,4
not,3987515,not lemon,2370160,,3987477,103,71,266,12
not,3841121,not enter,2375915,,,17,13,458,76
not,3505089,not shown,2318948,,,54,57,441,0
not,3320586,not shown,2319840,,,370,495,3,3
not,3416395,not shown,2324033,,,231,184,315,3
not,2882122,not shown,2326389,,,274,492,5,3
not,3272095,not shown,2327059,,,374,498,2,0
not,3508722,not shown,2405267,,,493,372,0,2
not,3433696,not shown,2327080,,,76,68,173,295
not,3848534,not shirt,2374804,shirt.n.01,,196,252,34,156
not,3734433,not litter,2382569,litter.n.01,,36,36,29,12
not,2368699,not focused,2355919,,,282,119,380,4
not,781446,do not walk,2361509,,,21,15,262,360
not,600435,do not walk,2370999,,"600455 , 600434",23,14,313,206
not,1949505,not english,2372431,,,147,148,337,67
not,695569,do not walk,2382873,,,14,10,34,207
not,4647026,not service,1592489,,4647025,17,138,237,296
not,600425,do not enter,2370999,,600424,24,30,431,202
not,1068331,do not enter,1942,,,120,22,465,176
not,1130664,do not enter,2402871,,,25,26,313,114
not,779339,do not enter,2361805,,,64,32,206,305
fast,279723,fast,2407423,fast.n.01,,30,11,256,218
fast,1103043,fast,2406235,fast.n.01,,302,497,0,2
fast,330824,fast,2405579,fast.n.01,,114,50,9,147
fast,655188,fast,2405046,fast.n.01,,25,18,459,120
fast,388317,fast,2402589,fast.n.01,,33,129,99,109
fast,4263715,fast,2402341,,,111,53,434,100
fast,3927566,fast,2333531,,,31,184,316,222
fast,4305895,fast,2324436,,,10,32,385,136
fast,167925,fast lane,2413705,lane.n.01,,10,35,75,88
fast,3844838,fast food,2386246,food.n.01,,324,499,0,30
fast,750259,fast food,2367765,food.n.01,,143,221,44,63
fast,1321660,fast train,2383343,train.n.01,,10,31,120,90
fast,2902482,fast water,2324519,water.n.01,,61,48,253,343
fast,268305,fast food restaurant,2408098,,,369,494,1,3
fast,1042278,live hard drive fast,2348203,drive.n.01,,45,136,85,38
state,3792469,state,2417455,state.n.01,,20,25,150,55
state,3940738,state,2325807,,,29,79,68,167
state,892251,state,2347253,state.n.01,,30,53,175,215
state,3901298,state,2350208,,,62,101,41,65
state,3883455,state,2365591,state.n.01,,270,470,12,94
state,4032899,state,2324560,,,130,73,17,171
state,1362220,state,2378990,state.n.01,,9,30,350,97
state,664561,state,2396687,state.n.01,,11,36,89,341
state,989407,state,2323515,state.n.01,,23,70,87,188
state,579819,state st,2375735,state.n.01,,40,52,235,90
state,1352533,state law,2379942,,,19,74,406,31
state,186689,state park,2412795,,,332,498,1,1
state,1183459,state name,2398049,letter.n.01,,27,37,221,428
state,2739240,state farm,2318053,,,63,50,324,182
state,656637,state name,2403930,,,14,22,169,275
state,4237335,word state,2316131,,,18,30,78,3
state,3824091,state park,2394137,,,328,499,0,0
state,2696214,state light,2337797,,,11,15,126,32
state,235139,name of state,2409726,"name.n.01 , state.n.01",,54,155,93,263
state,394992,state of texas,2401880,"state.n.01 , texas.n.01",,27,36,275,388
state,334167,minor wine state,2405196,,,14,38,234,285
state,630854,michigan state logo,2366035,,,35,54,139,157
telephone,1060242,telephone,3,telephone.n.01,"5091 , 5104",77,95,456,271
telephone,519372,telephone,2386223,telephone.n.01,,18,29,90,112
telephone,895512,telephone,2346903,telephone.n.01,,36,95,50,193
telephone,3844558,telephone,2386400,telephone.n.01,,112,72,232,48
telephone,905258,telephone,2345726,telephone.n.01,,22,49,217,200
telephone,2607597,telephone,2345553,telephone.n.01,2252755,62,102,278,211
telephone,1280663,telephone,2386974,telephone.n.01,,21,21,324,44
telephone,913489,telephone,2344744,telephone.n.01,,22,46,92,307
telephone,918290,telephone,2343988,telephone.n.01,,16,14,324,179
telephone,925734,telephone,2343254,telephone.n.01,,12,23,242,182
telephone,2802382,telephone,2343108,telephone.n.01,3270152,222,147,1,115
telephone,937681,telephone,2342060,telephone.n.01,,11,12,412,212
telephone,669192,telephone,2389030,telephone.n.01,,90,82,0,150
telephone,505955,telephone,2389259,telephone.n.01,,83,34,464,91
telephone,939755,telephone,2341808,telephone.n.01,,17,30,302,138
telephone,2325416,telephone,2340930,telephone.n.01,,60,71,212,126
telephone,4471760,telephone,2390103,,,98,362,9,274
telephone,1245026,telephone,2391005,telephone.n.01,,35,19,176,271
telephone,3844991,telephone,2386161,telephone.n.01,1288811,115,105,11,138
telephone,3845010,telephone,2386161,telephone.n.01,,79,93,23,137
telephone,1289303,telephone,2386107,telephone.n.01,,18,31,82,145
telephone,1292060,telephone,2385866,telephone.n.01,,59,42,0,242
telephone,1345856,telephone,2380501,telephone.n.01,,52,27,19,259
telephone,3833154,telephone,2380940,telephone.n.01,,42,352,148,42
telephone,1340356,telephone,2381003,telephone.n.01,,23,25,333,202
telephone,3903647,telephone,2349300,,,71,86,125,236
telephone,878773,telephone,2348916,telephone.n.01,,16,33,189,127
telephone,2165468,telephone,2348708,telephone.n.01,"1850034 , 2526184",125,95,3,250
telephone,4554616,telephone,2382225,,,57,30,28,57
telephone,2452055,telephone,2348179,telephone.n.01,,75,21,120,238
telephone,1240242,telephone,2391522,telephone.n.01,,31,40,431,164
telephone,1324640,telephone,2382966,telephone.n.01,,115,235,109,55
telephone,1726345,telephone,2347993,telephone.n.01,,22,54,135,257
telephone,529594,telephone,2383902,telephone.n.01,,16,37,408,182
telephone,1307788,telephone,2384562,telephone.n.01,,49,47,452,194
telephone,1305585,telephone,2384742,telephone.n.01,,40,48,292,138
telephone,524329,telephone,2384776,telephone.n.01,,16,26,345,123
telephone,2606641,telephone,2347100,telephone.n.01,,144,142,211,21
telephone,1863740,telephone,2347074,telephone.n.01,2030693,35,21,300,242
telephone,1300483,telephone,2385153,telephone.n.01,,53,47,450,149
telephone,1324283,telephone,2383016,telephone.n.01,,13,6,234,182
telephone,869659,telephone,2350180,telephone.n.01,,9,16,221,189
telephone,485861,telephone,2391817,telephone.n.01,,81,145,149,7
telephone,484381,telephone,2391985,telephone.n.01,484371,78,61,12,170
telephone,3044957,telephone,2335793,telephone.n.01,,20,39,275,85
telephone,2732626,telephone,2334631,telephone.n.01,,24,40,3,178
telephone,2858718,telephone,2333697,telephone.n.01,2909264,55,113,206,269
telephone,423516,telephone,2398623,telephone.n.01,,37,20,422,266
telephone,1172906,telephone,2399043,telephone.n.01,1172890,73,71,353,114
telephone,3202954,telephone,2332530,telephone.n.01,3202955,40,58,288,217
coffee,631743,coffee,2365822,coffee.n.01,,30,61,54,71
coffee,3456594,coffee,2354009,coffee.n.01,,42,64,0,32
coffee,843001,coffee,2353796,coffee.n.01,,60,91,206,215
coffee,843564,coffee,2353725,coffee.n.01,,37,89,15,26
coffee,2395145,coffee,2353707,coffee.n.01,"3779359 , 3779360",98,58,224,324
coffee,462574,coffee,2394614,coffee.n.01,,35,31,183,144
coffee,849123,coffee,2353126,coffee.n.01,,50,81,327,67
coffee,1207258,coffee,2395194,coffee.n.01,,6,54,111,300
coffee,1205354,coffee,2395445,coffee.n.01,,77,130,99,390
coffee,454264,coffee,2395472,coffee.n.01,,8,17,329,161
coffee,3823017,coffee,2395539,coffee.n.01,,19,99,168,212
coffee,857237,coffee,2351918,coffee.n.01,,33,25,246,240
coffee,3586987,coffee,2351809,coffee.n.01,,118,70,90,102
coffee,451913,coffee,2395680,coffee.n.01,,34,25,193,142
coffee,1202719,coffee,2395842,coffee.n.01,,48,30,469,33
coffee,1893052,coffee,2351793,coffee.n.01,,47,82,341,64
coffee,1200089,coffee,2396157,coffee.n.01,,18,33,125,183
coffee,1199710,coffee,2396208,coffee.n.01,,53,32,78,238
coffee,1819199,coffee,2351763,coffee.n.01,,109,108,19,40
coffee,3898472,coffee,2351145,,"3697765 , 2529854",132,164,293,67
coffee,442960,coffee,2396572,coffee.n.01,,108,148,287,231
coffee,441751,coffee,2396664,coffee.n.01,,18,101,166,29
coffee,2463322,coffee,2351021,coffee.n.01,,34,30,198,220
coffee,1195207,coffee,2396774,coffee.n.01,,47,106,75,25
coffee,1194840,coffee,2396818,coffee.n.01,,12,28,408,138
coffee,2463321,coffee,2351021,coffee.n.01,,29,29,182,325
coffee,438527,coffee,2396985,coffee.n.01,,18,53,45,274
coffee,3593096,coffee,2350583,coffee.n.01,,9,24,352,262
coffee,868216,coffee,2350406,coffee.n.01,,5,19,115,219
coffee,662883,coffee,2398070,coffee.n.01,,24,134,224,141
coffee,838803,coffee,2354399,coffee.n.01,,126,183,86,360
coffee,1183153,coffee,2398071,coffee.n.01,,106,105,294,224
coffee,1212882,coffee,2394267,coffee.n.01,,37,176,282,3
coffee,2648138,coffee,2354925,coffee.n.01,,32,55,250,35
coffee,3770288,coffee,2357387,coffee.n.01,,15,39,386,92
coffee,812903,coffee,2357340,coffee.n.01,,181,171,194,32
coffee,1248558,coffee,2390626,coffee.n.01,,10,56,11,117
coffee,1247659,coffee,2390727,coffee.n.01,,11,9,254,317
coffee,1247660,coffee,2390727,coffee.n.01,,15,6,262,316
coffee,3560853,coffee,2356631,coffee.n.01,,7,7,265,179
coffee,1699089,coffee,2356326,coffee.n.01,,32,103,124,268
coffee,1241402,coffee,2391343,coffee.n.01,,65,63,327,71
coffee,3562949,coffee,2356300,coffee.n.01,3562954,184,136,72,155
coffee,1234949,coffee,2392010,coffee.n.01,,40,96,350,98
coffee,484131,coffee,2392022,coffee.n.01,,51,37,356,75
coffee,2507445,coffee,2356091,coffee.n.01,,264,162,12,3
coffee,481906,coffee,2392224,coffee.n.01,,49,31,240,209
coffee,2507446,coffee,2356091,coffee.n.01,,188,143,318,77
coffee,3773452,coffee,2356029,coffee.n.01,,4,13,100,399
coffee,1228501,coffee,2392564,coffee.n.01,,28,26,254,147
as,1841532,as,2372569,angstrom.n.01,,35,83,344,195
as,183889,bag as liner,2412931,"bag.n.01 , liner.n.01",,15,69,53,228
as,279557,man as inner shirt,2407433,"man.n.01 , shirt.n.01",,113,33,130,146
as,258287,"toothbrush, as noted",2408609,toothbrush.n.01,,4,7,189,340
one,4284309,one,2417666,,,80,107,326,224
one,4325995,one,2397887,,,168,100,146,135
