word_en_translate,image_id,obj_names,obj_object_id,obj_synsets,obj_merged_object_ids,obj_height,obj_width,obj_x_koor,obj_y_koor,relationships_id,synsets,sub_name,sub_object_id,sub_synsets,sub_height,sub_width,sub_x_koor,sub_y_koor,predicate
school,2371059,,2225976,window.n.01,,105,327,128,2,4240967,have.v.01,school,2225977,school.n.01,158,500,0,0,has
school,2372661,,3732334,light.n.02,,120,33,177,148,4146307,,school,3732335,school.n.01,156,79,170,107,bus
school,2372661,,3732334,light.n.02,,120,33,177,148,4146306,,school,3732335,school.n.01,156,79,170,107,bus
school,2414343,,296317,clock.n.01,,66,71,195,40,402047,have.v.01,school,296318,school.n.01,372,317,11,30,has
school,2388000,,676017,bus.n.01,,272,449,26,15,1779695,along.r.01,school,676031,school.n.01,25,73,269,147,on
school,2393869,,1216006,bus.n.01,,93,72,60,130,3406571,yellow.v.01,school,1216007,school.n.01,16,12,165,173,yellow
school,2393869,buses,1216030,bus.n.01,1216008,333,374,126,0,3406552,second.r.01,school,1216007,school.n.01,16,12,165,173,second
school,2414343,,296337,window.n.01,,46,118,181,212,402048,have.v.01,school,296318,school.n.01,372,317,11,30,has
school,2406381,,652412,grass.n.01,,153,497,3,190,1705625,along.r.01,school,652411,school.n.01,146,170,328,0,on
school,2403206,,355671,pole.n.01,,94,50,278,172,615834,have.v.01,school bus,355656,school_bus.n.01,158,136,211,79,has
school,2410247,,222436,car.n.01,,40,48,11,216,223869,be.v.08,school bus,222437,school_bus.n.01,58,54,4,178,follows
school,2410247,,222469,parade.n.01,,282,449,16,19,223883,in.r.01,school bus,222437,school_bus.n.01,58,54,4,178,in
school,2358129,,805822,gummed_label.n.01,,20,18,412,82,2259654,have.v.01,school bus,3768895,school_bus.n.01,268,339,159,70,has a
school,2358732,,799722,road.n.01,,272,182,0,227,2239593,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239589,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239579,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239578,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239576,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239575,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239574,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239573,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239572,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239571,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2358732,,799722,road.n.01,,272,182,0,227,2239570,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2355733,,827038,bus.n.01,,211,310,30,102,2330219,along.r.01,school bus,827040,school_bus.n.01,25,64,81,114,on
school,2355733,,827038,bus.n.01,,211,310,30,102,2330238,along.r.01,school bus,827040,school_bus.n.01,25,64,81,114,on
school,2352668,,2086401,train.n.01,,83,305,135,154,3771248,wait.v.01,school bus,3582304,school_bus.n.01,31,101,229,175,waiting for
school,2410247,,222438,street.n.01,,196,499,1,136,223836,down.r.01,school bus,222437,school_bus.n.01,58,54,4,178,down
school,2320316,,994264,door.n.01,,129,36,266,107,2967969,have.v.01,school bus,994251,school_bus.n.01,189,372,72,86,has
school,2320316,,994256,wheel.n.01,,67,53,168,205,2967968,have.v.01,school bus,994251,school_bus.n.01,189,372,72,86,has
school,2320316,,994257,wheel.n.01,,38,23,381,185,2967953,have.v.01,school bus,994251,school_bus.n.01,189,372,72,86,has
school,2320316,,994264,door.n.01,,129,36,266,107,2967952,have.v.01,school bus,994251,school_bus.n.01,189,372,72,86,has
school,2320316,,994263,radiator.n.01,,33,46,76,185,2967951,have.v.01,school bus,994251,school_bus.n.01,189,372,72,86,has
school,2321239,,1048270,shadow.n.01,,25,369,107,232,3142700,have.v.01,school bus,1048241,school_bus.n.01,56,329,110,102,has
school,1592694,,1611757,light.n.01,,46,33,574,662,4251374,,school bus,1611756,school_bus.n.01,68,117,574,640,with its
school,2358732,,799722,road.n.01,,272,182,0,227,2239560,along.r.01,school bus,799721,school_bus.n.01,499,251,123,0,on
school,2328404,,4679789,,,172,495,4,201,4833097,,school bus,4679849,,24,133,173,153,in
school,2337051,,2426647,road.n.01,,45,110,161,106,3960361,travel.v.01,school bus,2426646,school_bus.n.01,17,19,167,100,traveling down
school,2338479,,4594477,,,21,238,255,152,4798324,,school bus,4594476,,38,56,373,121,on
school,2338479,,4594474,,,18,490,8,155,4798323,,school bus,4594475,,52,40,288,112,on
school,2338479,,4594473,,,16,494,4,148,4798322,,school bus,4594472,,52,41,259,114,on
school,2338479,,4594469,,,25,494,2,148,4798320,,school bus,4594468,,60,121,8,103,on
school,2341211,,1044411,bottom.n.01,,82,191,308,60,3130448,have.v.01,school bus,1044410,school_bus.n.01,139,192,306,2,has a
slow,2408510,,260295,counter.n.01,,82,498,0,291,295792,along.r.01,slow cooker,260294,cooker.n.01,129,97,402,237,on
slow,2365064,,636688,kitchen.n.01,,497,370,2,2,1661948,be.v.01,slow cooker,636673,cooker.n.01,52,49,298,204,in
slow,2323622,,989227,shelf.n.01,,30,168,37,180,2954315,along.r.01,slow cooker,989226,cooker.n.01,45,66,54,149,on
slow,2404544,,341169,snow.n.01,,368,492,4,4,560409,in.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,in
slow,2404544,,341169,snow.n.01,,368,492,4,4,560415,in.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,in
slow,2404544,,341169,snow.n.01,,368,492,4,4,560418,in.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,in
slow,2404544,,341169,snow.n.01,,368,492,4,4,560419,in.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,in
slow,2404544,,341169,snow.n.01,,368,492,4,4,560433,in.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,in
slow,2404544,,341185,slope.n.01,,164,488,2,2,560440,down.r.01,orange slow sign,341168,sign.n.02,62,65,90,14,down
dream,2412191,road,200904,road.n.01,"200915 , 200916",38,497,1,189,195610,be.v.01,riders dream,200913,,105,29,122,123,riding through a
dream,2377946,,563014,tassel.n.01,,63,14,293,35,1396112,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563015,tassel.n.01,,64,10,300,35,1396113,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563012,tassel.n.01,,58,14,316,30,1396146,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563013,tassel.n.01,,51,10,308,39,1396147,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563015,tassel.n.01,,64,10,300,35,1396148,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563014,tassel.n.01,,63,14,293,35,1396149,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2377946,,563013,tassel.n.01,,51,10,308,39,1396111,have.v.01,dream catcher,563011,,44,32,301,0,has
dream,2372571,,2086755,wall.n.01,,212,310,131,1,4147947,along.r.01,dream catcher,2086754,,110,26,299,58,hanging on
dream,2328090,,4123512,,,144,115,219,28,4611624,,dream catcher,4123511,,71,34,325,80,on
dream,2328090,,4123513,,,87,152,147,58,4611625,,dream catcher,4123514,,64,35,204,52,on
dream,2328090,,4123516,,,111,98,129,51,4611626,,dream catcher,4123515,,53,41,188,98,on
dream,2328090,,4123539,,,256,237,0,0,4611633,,dream catcher,4123535,,53,25,206,104,sitting on
dream,2328090,,4123539,,,256,237,0,0,4611635,,dream catcher,4123537,,53,14,218,69,sitting on
dream,2324206,,4085478,,,422,139,188,76,4619525,,dream catcher,4143389,,181,87,234,113,hanging on
dream,2361141,,3756566,wall.n.01,,270,496,2,4,4193340,along.r.01,dream catcher,1950642,,69,50,369,125,on
dream,2317977,,3072774,wall.n.01,,282,134,1,0,4505113,,dream catcher,3072773,,91,45,6,64,hanging on
dream,2408717,,256302,surfboard.n.01,,44,128,48,129,286202,along.r.01,dream catcher,256305,,37,40,102,133,on
dream,2399293,,1170710,wall.n.01,,494,428,6,3,3325427,be.v.01,dream catcher,1170681,,305,74,0,127,in
dream,2404328,,343969,window.n.01,,127,147,0,54,569626,next.r.01,dream catcher,343994,,45,19,141,88,next to
dream,2399293,,1170677,people.n.01,,340,193,124,157,3325386,be.v.01,dream catcher,1170681,,305,74,0,127,beside
dream,2399293,,1170677,people.n.01,,340,193,124,157,3325387,be.v.01,dream catcher,1170682,,82,72,147,221,beside
dream,2399293,,1170677,people.n.01,,340,193,124,157,3325388,be.v.01,dream catcher,1170681,,305,74,0,127,behind
dream,2399293,,1170677,people.n.01,,340,193,124,157,3325389,be.v.01,dream catcher,1170682,,82,72,147,221,behind
dream,2399293,,1170695,feather.n.01,,41,39,0,413,3325397,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170710,wall.n.01,,494,428,6,3,3325428,be.v.01,dream catcher,1170682,,82,72,147,221,in
dream,2399293,,1170694,feather.n.01,,36,31,44,389,3325396,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170692,bead.n.01,,21,17,0,375,3325394,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170691,bead.n.01,,23,25,46,371,3325393,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170690,bead.n.01,,19,12,30,349,3325392,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170695,feather.n.01,,41,39,0,413,3325418,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170694,feather.n.01,,36,31,44,389,3325417,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170693,feather.n.01,,40,28,14,372,3325416,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2399293,,1170693,feather.n.01,,40,28,14,372,3325395,have.v.01,dream catcher,1170681,,305,74,0,127,have
dream,2377946,,563012,tassel.n.01,,58,14,316,30,1396110,have.v.01,dream catcher,563011,,44,32,301,0,has
hello,713035,,4225192,,,85,55,139,215,4652038,,hello,4225193,,27,44,145,219,written on
hello,1592852,,1613648,wall.n.01,,149,506,297,27,4087774,along.r.01,hello,1613647,hello.n.01,149,506,297,27,on
hello,2325166,,4013264,,,280,495,0,0,4565681,,hello kitty,4013271,,43,24,355,196,sitting in front of
hello,2339980,,2410122,cake.n.03,,70,97,19,103,4036883,along.r.01,hello kitty,3691217,kitten.n.01,31,31,14,91,on
hello,2339980,,2207979,cake.n.03,,90,145,124,77,4036882,along.r.01,hello kitty,2207978,kitten.n.01,28,22,179,79,on
hello,2339980,,2546187,cake.n.03,,138,214,71,199,4036881,along.r.01,hello kitty,2546185,kitten.n.01,60,45,144,171,on
hello,2352517,red umbrella,2122776,umbrella.n.01,1857795,164,292,46,27,3773011,be.v.01,hello kitty,2736956,kitten.n.01,34,37,68,81,on
hello,2360718,,3356029,hat.n.01,,180,238,12,18,4199319,along.r.01,hello kitty,2824676,kitten.n.01,44,69,112,27,on a
hello,2364975,,1737235,clock.n.01,,42,61,73,97,4388511,along.r.01,hello kitty,3886724,kitten.n.01,14,15,80,95,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608217,be.v.01,hello kitty,1350773,kitten.n.01,49,35,243,227,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608216,be.v.01,hello kitty,1350760,kitten.n.01,48,47,132,238,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608209,be.v.01,hello kitty,1350760,kitten.n.01,48,47,132,238,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608208,be.v.01,hello kitty,1350773,kitten.n.01,49,35,243,227,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608199,be.v.01,hello kitty,1350760,kitten.n.01,48,47,132,238,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608198,be.v.01,hello kitty,1350773,kitten.n.01,49,35,243,227,on
hello,2380086,,1350759,umbrella.n.01,,132,155,125,201,3608190,be.v.01,hello kitty,1350760,kitten.n.01,48,47,132,238,on
hello,2393206,,474037,wall.n.01,,173,377,123,3,1069993,,hello kitty,474036,kitten.n.01,44,53,387,20,against
hello,2402303,,390884,umbrella.n.01,,97,295,2,1,787089,along.r.01,hello kitty,390885,kitten.n.01,105,89,0,50,on
hello,2403259,,1126518,bow.n.01,,28,64,223,259,3262089,wear.v.01,hello kitty,1126514,kitten.n.01,106,212,76,249,wearing
hello,2403259,,1126515,dress.n.01,,43,141,87,307,3262087,wear.v.01,hello kitty,1126514,kitten.n.01,106,212,76,249,wearing
hello,2323376,,3404661,heart.n.01,,73,72,216,34,4531552,,hello kitty,3404662,kitten.n.01,55,38,230,44,in
hello,2417626,,2993451,backpack.n.01,,78,63,299,139,3989125,approximately.r.01,hello kitty,3672099,kitten.n.01,29,30,306,182,around
hello,2403259,,1126517,quilt.n.01,,145,370,53,229,3262088,along.r.01,hello kitty words,1126516,,35,98,182,229,on
without,2402778,,1131767,bathroom.n.01,,328,495,2,3,3269396,in.r.01,toilet without lid,1131746,"eyelid.n.01 , toilet.n.01",63,42,337,169,in
without,2402778,,1131767,bathroom.n.01,,328,495,2,3,3269397,in.r.01,toilet without seat,1131746,"seat.n.01 , toilet.n.01",63,42,337,169,in
without,2406518,,1101477,land.n.04,,23,253,93,315,3233242,along.r.01,trees without leaves,1101483,"leaf.n.01 , tree.n.01",145,289,57,158,on
book,7,,1060382,desk.n.01,,77,213,583,515,16029,along.r.01,book,5172,book.n.01,56,50,721,527,on
book,2356099,,3773241,shelf.n.01,,12,42,331,186,4222519,sit.v.01,book,3773243,book.n.01,34,6,339,158,sitting on
book,2356095,,823495,cellular_telephone.n.01,,75,91,390,39,2319807,under.r.01,book,823500,book.n.01,83,127,353,48,under
book,2356044,,824059,hand.n.01,,70,41,28,233,2321226,in.r.01,book,824058,book.n.01,68,84,21,264,in
book,2356035,,3564591,hand.n.01,,12,22,184,227,3729670,in.r.01,book,3117205,book.n.01,20,16,188,212,in
book,2355998,,3773526,shelf.n.01,,47,155,5,39,4222925,under.r.01,book,3773527,book.n.01,36,74,62,61,under
book,2355997,,824572,table.n.02,,78,159,215,337,2322641,along.r.01,book,824576,book.n.01,14,64,236,334,on top of
book,2355990,,1983882,table.n.02,,73,330,0,327,3730229,along.r.01,book,1983880,book.n.01,17,58,23,366,on
book,2355898,,3565471,table.n.02,,146,303,138,220,3731758,along.r.01,book,1895845,book.n.01,69,75,306,257,on
book,2355745,,2980153,bed.n.01,,175,465,7,172,3733871,along.r.01,book,2980152,book.n.01,17,47,216,272,on
book,2355745,,2014350,bed.n.01,,189,472,4,180,3733885,next.r.01,book,2496571,book.n.01,32,25,474,161,next to
book,2355745,,2014350,bed.n.01,,189,472,4,180,3733886,next.r.01,book,2496572,book.n.01,25,27,472,181,next to
book,2355745,,2014350,bed.n.01,,189,472,4,180,3733887,next.r.01,book,2496573,book.n.01,28,37,462,232,next to
book,2355745,,2014350,bed.n.01,,189,472,4,180,3733888,next.r.01,book,2496574,book.n.01,45,42,456,296,next to
book,2355745,,2014350,bed.n.01,,189,472,4,180,3733889,next.r.01,book,2496575,book.n.01,40,44,455,273,next to
book,2355674,,827497,table.n.02,,60,90,409,266,2332244,be.v.01,book,827508,book.n.01,17,37,461,293,on
book,2355597,,828259,table.n.02,,104,266,226,255,2334677,be.v.01,book,828258,book.n.01,21,43,363,252,on
book,2355597,,828265,counter.n.01,,128,176,11,246,2334688,be.v.01,book,828258,book.n.01,21,43,363,252,on top of
book,2355585,,1998480,terminal.n.01,,495,371,0,1,3736400,in.r.01,book,1998479,book.n.01,100,113,259,396,in
book,2355516,,1693995,shelf.n.01,,155,116,379,1,4224439,sit.v.01,book,1693990,book.n.01,93,26,472,56,sitting on
book,2355516,,1693995,shelf.n.01,,155,116,379,1,4224440,sit.v.01,book,1693991,book.n.01,18,86,412,23,sitting on
book,2355516,,1693995,shelf.n.01,,155,116,379,1,4224441,sit.v.01,book,1693992,book.n.01,47,8,385,55,sitting on
book,2355516,,1693995,shelf.n.01,,155,116,379,1,4224442,sit.v.01,book,1693993,book.n.01,55,7,394,49,sitting on
book,2355516,,1693995,shelf.n.01,,155,116,379,1,4224443,sit.v.01,book,1693994,book.n.01,89,19,462,58,sitting on
book,2356099,,3773241,shelf.n.01,,12,42,331,186,4222520,sit.v.01,book,3773244,book.n.01,29,4,337,162,sitting on
book,2356099,,3773241,shelf.n.01,,12,42,331,186,4222521,sit.v.01,book,3773245,book.n.01,34,6,334,156,sitting on
book,2356099,,3773235,shelf.n.01,,13,46,233,228,4222513,sit.v.01,book,3773236,book.n.01,32,11,260,199,sitting on
book,2356099,,3773235,shelf.n.01,,13,46,233,228,4222514,sit.v.01,book,3773237,book.n.01,35,6,255,201,sitting on
book,2356199,,1941836,writer.n.01,,26,62,130,176,3727069,have.v.01,book,1941837,book.n.01,240,232,3,51,has
book,2356199,,3772928,table.n.02,,225,483,0,105,4222068,along.r.01,book,1822429,book.n.01,180,220,7,99,on
book,2356099,,3773217,shelf.n.01,,9,43,146,179,4222497,sit.v.01,book,3773216,book.n.01,37,3,151,145,sitting on
book,2356099,,3773217,shelf.n.01,,9,43,146,179,4222496,sit.v.01,book,3773215,book.n.01,34,5,161,149,sitting on
book,2356099,,3773217,shelf.n.01,,9,43,146,179,4222495,sit.v.01,book,3773214,book.n.01,38,3,158,147,sitting on
book,2356099,,3773217,shelf.n.01,,9,43,146,179,4222494,sit.v.01,book,3773213,book.n.01,36,4,153,147,sitting on
book,2356099,,3773217,shelf.n.01,,9,43,146,179,4222493,sit.v.01,book,3773212,book.n.01,36,14,165,149,sitting on
book,2356099,,3773223,shelf.n.01,,8,47,235,137,4222502,sit.v.01,book,3773222,book.n.01,33,7,241,107,sitting on
book,2356099,,3773223,shelf.n.01,,8,47,235,137,4222501,sit.v.01,book,3773221,book.n.01,32,6,249,110,sitting on
book,2356099,,3773223,shelf.n.01,,8,47,235,137,4222500,sit.v.01,book,3773220,book.n.01,29,4,254,111,sitting on
book,2356099,,3773223,shelf.n.01,,8,47,235,137,4222499,sit.v.01,book,3773219,book.n.01,32,7,258,109,sitting on
book,2355485,,2056492,table.n.02,,102,494,4,198,4224636,along.r.01,book,2056489,book.n.01,45,98,2,129,on
book,2356099,,3773223,shelf.n.01,,8,47,235,137,4222498,sit.v.01,book,3773218,book.n.01,26,11,267,115,sitting on
book,2356099,,3773224,shelf.n.01,,9,46,283,186,4222505,sit.v.01,book,3773227,book.n.01,35,8,302,154,sitting on
book,2356099,,3773224,shelf.n.01,,9,46,283,186,4222504,sit.v.01,book,3773226,book.n.01,32,11,305,158,sitting on
book,2356099,,3773224,shelf.n.01,,9,46,283,186,4222503,sit.v.01,book,3773225,book.n.01,36,10,311,153,sitting on
book,2356099,,2302720,shelf.n.01,,8,42,330,138,4222512,sit.v.01,book,3773234,book.n.01,40,8,334,102,sitting on
book,2356099,,2302720,shelf.n.01,,8,42,330,138,4222511,sit.v.01,book,3773233,book.n.01,41,8,340,101,sitting on
book,2356099,,2302720,shelf.n.01,,8,42,330,138,4222510,sit.v.01,book,3773232,book.n.01,40,7,346,102,sitting on
book,2356099,,2302720,shelf.n.01,,8,42,330,138,4222509,sit.v.01,book,3773231,book.n.01,34,8,352,108,sitting on
book,2356099,,2302720,shelf.n.01,,8,42,330,138,4222508,sit.v.01,book,3773230,book.n.01,25,6,359,115,sitting on
book,2356099,,3773235,shelf.n.01,,13,46,233,228,4222517,sit.v.01,book,3773240,book.n.01,33,7,237,197,sitting on
inside,61604,jacket,1037439,jacket.n.01,1037425,582,680,0,443,3104375,,inside,1037424,inside.n.01,274,131,421,571,of
inside,2360899,,2441641,shoe.n.01,,75,187,127,256,4196683,belong_to.v.01,inside,2441643,inside.n.01,28,50,231,292,belonging to
inside,2360899,,2441640,shoe.n.01,,140,102,274,172,4196682,belong_to.v.01,inside,2441642,inside.n.01,57,57,304,221,belonging to
inside,2361421,,2667149,bowl.n.01,,264,378,58,49,3657701,,inside,3532013,inside.n.01,164,241,118,88,of
inside,2361866,,1922524,boat.n.01,,91,375,34,76,4187008,,inside,3752973,inside.n.01,48,350,49,80,of
inside,2362094,,2078821,toilet.n.01,,317,492,2,18,4185134,,inside,2465848,,131,136,15,118,of
inside,2363132,airplane,767953,airplane.n.01,767956,205,368,37,65,2098464,,inside,767963,inside.n.01,35,25,310,157,of a
inside,2363631,,3744834,engine.n.01,,294,222,2,163,4172733,,inside,3744833,inside.n.01,197,136,74,206,of
inside,2364426,,641125,train.n.01,,328,493,6,5,1679257,,inside,641124,inside.n.01,239,122,266,47,of
inside,2365736,,2743188,oven.n.01,,210,444,20,70,4379614,,inside,2743189,inside.n.01,165,363,65,95,of
inside,2366439,,2339241,box.n.01,,205,382,112,12,4371038,,inside,3879107,,154,370,123,23,of
inside,2367187,,624007,airplane.n.01,,190,443,57,4,1611518,,inside,624042,inside.n.01,43,65,212,56,of
inside,2356745,,2196591,toilet.n.01,,259,211,130,187,4220152,,inside,3771550,inside.n.01,28,77,194,293,of
inside,2367765,,750261,bag.n.01,,234,318,2,2,2047700,,inside,750260,inside.n.01,220,299,14,5,of
inside,2368781,,2445835,cup.n.01,,197,184,171,3,4343985,,inside,3867088,inside.n.01,30,110,212,23,of
inside,2369390,,611769,wave.n.01,,126,499,1,128,1568247,,inside,611785,inside.n.01,50,141,115,145,of
inside,2369688,,609908,ear.n.01,,53,40,39,38,1560066,,inside,609916,inside.n.01,17,33,312,120,of
inside,2369919,,608091,shoe.n.01,,135,234,97,108,1552663,,inside,608096,inside.n.01,52,47,112,112,of
inside,2370187,,2394142,ear.n.01,,38,35,311,149,4327845,,inside,3859852,inside.n.01,15,24,313,163,of
inside,2371047,,2495069,bag.n.06,,272,276,55,122,4241156,,inside,3784960,inside.n.01,86,256,72,258,of
inside,2371410,,2407024,canoe.n.01,,50,195,156,252,3633585,along.r.01,inside,2407025,inside.n.01,40,107,212,260,on
inside,2376367,,573488,meat.n.01,,237,154,107,94,1431340,,inside,573508,inside.n.01,134,112,132,115,of
inside,2376835,,569422,boat.n.01,,117,432,34,115,1418301,,inside,569434,inside.n.01,19,144,136,158,of
inside,2377045,,1789192,oven.n.01,,303,427,23,17,4300668,belong_to.v.01,inside,3838925,inside.n.01,356,398,12,16,belonging to
inside,2378770,,1365014,bag.n.01,,318,303,113,34,3622031,,inside,1365021,inside.n.01,72,83,271,72,of
inside,2368484,,2002883,refrigerator.n.01,,230,255,203,51,4347626,,inside,3868852,inside.n.01,136,79,227,81,of
inside,2352317,,854814,refrigerator.n.01,,404,176,186,69,2436860,,inside,854813,inside.n.01,288,73,199,112,of a
inside,2352260,,3584344,truck.n.01,,373,415,83,0,3776177,,inside,2000165,inside.n.01,278,344,127,22,of
inside,2352135,,2811513,microwave.n.02,,237,290,39,68,4402294,,inside,1763096,inside.n.01,107,175,66,103,of
inside,2412854,,3077467,house.n.01,,320,446,36,8,4091743,,inside,3077466,inside.n.01,315,311,127,14,a
inside,2413164,bundt cake,3094649,,3079605,371,455,45,0,172463,,inside,178908,inside.n.01,79,138,89,138,of
inside,2414834,,151015,bidet.n.01,,323,283,134,51,145775,,inside,151025,inside.n.01,107,162,156,266,of
inside,2414834,,151015,bidet.n.01,,323,283,134,51,145774,,inside,151025,inside.n.01,107,162,156,266,of
inside,2315532,,4249592,,,186,114,352,140,4762196,,inside,4498467,,30,80,383,137,belonging to
inside,2317136,,3343826,plate.n.04,,192,194,210,237,4513224,,inside,3287758,inside.n.01,144,142,236,260,of
inside,2319430,,2900494,boat.n.01,,70,89,253,225,4495105,,inside,3415928,inside.n.01,21,86,255,243,of
inside,2319657,pawn shop,4479077,,"4041239 , 4041218",366,500,0,0,4577248,,inside,4041231,,233,326,4,75,of
inside,2319789,broccoli,4039966,,"4039914 , 4039913 , 4039910 , 4039956 , 4039916 , 4039947 , 4039938 , 4039929 , 4039937",153,176,156,76,4576726,,inside,4039955,,90,18,250,128,of
inside,2319863,,998083,peel.n.01,,266,303,128,234,2978574,,inside,998095,inside.n.01,90,94,272,231,of
inside,2322663,,4165726,,,46,38,342,190,4628306,,inside,4165725,,13,12,357,200,of
inside,2323084,,4157259,,,98,118,135,202,4624960,,inside,4157260,,60,75,138,200,of
inside,2324170,,3212997,apple.n.01,,39,54,67,47,4526992,,inside,3957568,,10,18,85,48,of
inside,2324842,,4023914,,,106,125,96,296,4569936,,inside,4023913,,56,58,140,323,of
inside,2325239,light,4011245,,"4011248 , 4011237 , 4011274 , 4011269",38,42,212,110,4564874,,inside,4011270,,32,22,210,113,of
inside,2332789,,2934727,deep-freeze.n.01,,62,89,153,64,4085451,,inside,3710527,inside.n.01,59,80,159,66,of
inside,2333239,luggage,3316262,baggage.n.01,3090719,86,95,164,198,4024869,,inside,3216134,inside.n.01,50,64,190,204,of a
inside,2334418,,4652787,,,18,62,110,217,4822413,,inside,4652786,,10,38,124,220,of
inside,2335104,,4636291,,,308,472,5,10,4815631,,inside,4636290,,312,472,12,7,of a
inside,2337694,,4603142,,,224,114,138,200,4801841,,inside,4603141,,42,69,152,203,of
inside,2340475,,2341329,plate.n.04,,270,337,107,103,3957855,,inside,3659903,inside.n.01,122,96,129,179,of
made,2388466,,1268645,,,42,90,186,28,3490529,,made,1268662,,67,97,359,13,of
made,2383445,,1320642,sand.n.01,,130,499,0,202,3570659,,made,1320639,,134,498,0,199,of
made,2328431,flat snow,977640,snow.n.01,"977666 , 977634",251,500,0,123,2920695,traverse.v.01,person made,977662,person.n.01,77,84,302,206,deep tracks in
made,2350181,,869625,enclosure.n.01,,283,442,49,11,2502497,be.v.01,man made rock wall,869642,man.n.01,48,106,23,15,in
pride,2364298,,759292,shirt.n.01,,179,179,75,90,2072567,along.r.01,usc pride,759293,,66,79,129,121,imprinted on
beside,2413955,land beside sea,162765,"land.n.01 , sea.n.01",162766,129,157,292,123,156597,be.v.01,land beside sea,162765,"land.n.01 , sea.n.01",37,108,292,215,land dry
beside,2410288,,3806302,road.n.01,,113,195,271,189,4275023,,road sign beside,221289,,127,38,242,55,beside
beside,2413996,,161796,"train.n.01 , walk.n.05",,155,299,150,158,155590,be.v.01,walkway beside train,161814,"train.n.01 , walk.n.05",114,363,77,260,walkway white
still,2350920,,2759628,pitcher.n.01,,136,109,211,181,3793671,,still life,2759633,life.n.01,300,185,142,24,with
still,2855,,1059658,building.n.01,,501,554,1,2,3187213,below.r.01,still water,1059667,water.n.01,210,352,443,380,below
still,2361178,,3756428,background.n.02,,119,278,68,50,4193055,in.r.01,still water,2438645,water.n.01,145,470,15,14,in
still,2333263,,2751060,ripple.n.01,,25,62,165,172,4053470,have.v.01,still water,2751059,water.n.01,107,193,24,197,has
still,2332299,,3497954,ocean.n.01,,18,138,298,125,4463510,,still water,3932388,,37,140,20,118,in
time,2365981,,631132,wall.n.01,,206,496,2,100,1641088,along.r.01,time,631130,clock_time.n.01,33,61,175,224,on front of
time,2349470,,3599040,clock.n.01,,83,73,177,127,3811800,along.r.01,time,3599041,clock_time.n.01,49,34,187,134,on
time,2350090,clock,2172869,clock.n.01,"2695014 , 2030220",53,52,131,83,3803171,along.r.01,time,3595360,clock_time.n.01,23,28,138,101,displayed on
time,2350251,,2530564,clock.n.01,,114,71,308,79,3801061,along.r.01,time,3594498,clock_time.n.01,53,51,324,89,on
