word_en_translate,image_id,questions,que_and_anw_id,answers
goes,2404443,what goes up and down,1304806,waves
goes,2369905,what goes on the floor,1832560,rug
goes,2399387,what goes in the frame,1529792,picture
goes,2404529,what goes in the meter,1306876,money
goes,2375869,what goes in the basket,1954603,frisbees
goes,2360881,what goes on the tracks,1650922,train
goes,2370918,what goes over the train,1852570,bridge
goes,2402483,what street goes one way,1263283,th street
goes,2363008,what goes into the meter,1692735,money
goes,2415272,what goes over the river,134202,a bridge
goes,2357974,what goes around the car,509205,stripe
goes,2371570,what goes with the table,1866330,the chairs
goes,2370529,what goes over the table,1844374,tablecloth
goes,2393627,what foot goes on the pad,1439497,both feet
goes,2371468,where goes the bike stand,1864272,on the side of a building
goes,2388436,what goes over the tracks,1413687,bridge
goes,2389098,what goes through a canal,1541219,boat
goes,2403606,what goes across the water,1286352,a bridge
goes,2369556,what goes good with coffee,1825650,donuts
goes,2367946,what goes around the clock,1791969,green dots
goes,2362019,what goes around the plate,1672800,the rim
goes,2388948,what goes in the soap dish,1349285,soap
goes,2402604,what goes under the bridge,1265348,water
goes,2330620,what goes under the bridge,339140,water
goes,2368133,what goes from blue to gray,1795840,sky
goes,2371697,what goes up from the boats,1869067,masts
goes,2377435,what goes across the street,1984983,lines painted on the road
goes,2396295,what goes on the tall poles,1388878,sails
goes,2375689,what goes in the storage bin,1950906,luggage
goes,2367008,what goes best with hot dogs,629860,french fries
goes,2391732,what goes along the sidewalk,1491478,railing
goes,2358880,what goes in the handle holes,1610550,fingers
goes,2391051,what animal goes bah seen here,1427584,sheep
goes,2373314,what goes in the parking meter,1903393,change
goes,2376911,what goes up to the next level,1975969,stairs
goes,2413173,what lane goes to forest grove,1142479,left lane
goes,2365191,what goes around the dog s neck,1736804,collar
goes,2407210,what goes in the food processor,1201499,food
goes,2364823,what goes along beside the bench,1729360,a walking path
goes,2324333,who goes to work in this setting,861683,engineers
goes,2370792,what goes across the tennis court,562920,net
goes,2366449,who goes to the louisville museum,1761834,people who like baseball
goes,2370775,what goes in the scissor s handle,1849523,finger
goes,2411660,what beverage goes well with pizza,163111,beer
goes,2371359,what goes parallel across the wall,1861881,the pipe
game,2407571,what game is it,1041560,tennis
game,2412555,what game is it,1127323,tennis
game,2412563,what game is it,1127500,baseball
game,2406339,what game is it,1182171,baseball
game,2394384,what game is it,958698,tennis
game,2383906,what game is it,744299,baseball
game,2330716,what game is it,470982,baseball
game,2366059,what is the game,374776,baseball
game,2376257,what is the game,1962754,tennis
game,2319319,when is the game,901800,daytime
game,2390973,what is the game,546791,frisbee golf
game,2320215,what is the game,894628,baseball
game,2405312,what is the game,213895,ping pong
game,2366842,what is the game,246179,baseball
game,2412014,who won the game,160277,man on the left
game,2393165,what is the game,800883,tennis
game,2393165,when is the game,1437879,during the daytime
game,2414636,what is the game,139302,baseball
game,2323861,when is the game,865463,now
game,2325339,what is the game,407357,baseball
game,2365711,what is the game,1747315,tennis
game,2380284,where is game at,811197,soccer field
game,2326377,what is the game,465320,baseball
game,2380281,what is the game,296792,baseball
game,2366351,what is the game,694360,tennis
game,2404752,what is the game,535775,soccer
game,2319757,what is the game,898291,tennis
game,2339468,who won the game,651875,no indication
game,2317119,when is the game,919397,daytime
game,2356289,when is the game,638422,daytime
game,2343435,what is the game,520826,monopoly
game,2413339,what is the game,149674,just dancing
game,2336734,what is the game,526193,baseball
game,2409890,what is the game,177265,tennis
game,2388029,what game is this,613030,tennis
game,2366116,what game is this,1755034,tennis
game,2410005,what game is this,1094628,tennis
game,2393359,what kind of game,1564302,baseball game
game,2344299,what game is this,392190,baseball
game,2366019,what game is this,374810,ultimate frisbee
game,2368584,what game is this,820556,baseball
game,2370504,what type of game,1843921,wii
game,2370504,what type of game,1843919,wii
game,2407596,what game is this,1042030,frisbee
game,2370504,what type of game,1843917,wii
game,2370504,what type of game,1843916,wii
game,2370520,what type of game,1844243,tennis
game,2387221,what game is this,292361,baseball
game,2370504,what type of game,1843922,wii
game,2370504,what type of game,1843920,wii
but,2374136,who has shoes but no shirt,1920283,man on the left
but,2348623,where is everyone but the surfer,260719,in the water
but,2374444,what item has keys but no screen,1926232,keyboard
but,2363634,how many levels does the but have,504673,two
but,2376274,what is aqua but covered in stains,1963161,a bathroom wall
but,2376414,what s on the ground but under the guy,1966262,a black snowboard
but,2408146,where is the short but large green bush,1053487,on the left
but,2375254,who is on the water but not standing up,1942370,the boy
but,2391619,how are the beds the same but different,1363780,they are facing in opposite directions
but,2370719,what shade of pants are worn but for one,1848272,black
but,2373628,what tree can you see all of but is dark,1909875,the tree not in the sun
but,2413371,what is under the jacket but over the tie,1146916,vest
but,2413003,what is under the bowl but above the table,1138279,magazine
but,2375866,what is above the ground but below the wing,1954540,clouds
but,2370459,what is on top of the bed but under the cat,1843075,fuzzy blanket
but,2373282,what is on the head of every person but one,1902685,a hat
but,2358962,what is above the floor but below the people,1612360,blue curtain on rods
but,2316889,what is behind the fence but before the trees,921240,water fountains
but,2394023,what is green but should be eaten once yellow,1376247,bananas
but,2371291,what is the shiny material surrounding the but,1860531,tin foil
but,2410322,what is on top of the table but under the cake,1101154,it s newspaper
but,2390887,what is next to the water but before the trees,1426767,brick wall
but,2365176,what on the table is edible but is not produce,1736497,bread
but,2365307,what is on top of the house but under the roof,1739148,wooden beam
but,2369197,what is beneath the boy but on top of the horse,1818296,the saddle
but,2387992,what do all of the buses but one have in common,1535792,double decker
but,2397482,what do all the people but the man in front have,221668,snowboards
but,2374416,what is visible on one foot but not on the other,1925573,the feet
but,2390467,what is in the water but unseen from the surface,1424408,fish
but,2369490,what number of sheep are standing but not eating,1824422,one
but,2371081,what sign is there but can t the front of be seen,1856042,stop sign
but,2372901,who is not shown in photo but will throw the ball,1895003,pitcher
but,2371008,what is hiding most of all but two of the animals,1854510,other zebra
but,2370354,what is in the background but smaller than a tree,1840962,bushes
but,2374337,why are the two plates almost alike but not quite,1924013,the bordering colors are the same but the interior colors are different
but,2342537,what is growing below the tree but above the grass,456174,bushes
but,2394624,what is behind the wii but before the paper towels,1379769,remote control to tv
but,2377514,what is on top of the table but underneath the plate,1986205,tablecloth
but,2413470,what is in front of the mountains but behind the water,1007466,buildings
but,2405544,how many suitcases are close to the cart but not on it,1163254,
but,2389971,why are there two windows depicted but only one exists,1482729,reflection
but,2410273,who might be eating the broccoli but not eating the meat,1100154,vegetarian
but,2369108,what is above but between the two elephants at the shore,1816442,green trees
but,2386592,what is in front of the buildings but in back of the boys,550285,trees
but,2366132,how many people are standing but not on the train platform,566647,one
but,2402917,what is this called under the cabinets but above the counter,1271366,backsplash
but,2364182,what is at the top of the scissor blade but before the handle,1716735,screw
but,2368996,what is the part of the bird under the beak but above the feet,1814268,belly
but,2389971,why are there two shower curtains depicted but only one exists,1482730,reflection
but,2369660,what is this land formation that isn t a mountain but isn t flat,1827843,hills
world,2397225,who is world famous,797635,the tea room
world,2361274,where is the world map,1658790,on the wall
world,2396897,where is the world map,414092,on the wall
world,2360106,where is the word world,1634925,behind the player
world,2412717,what region of the world,154654,probably asia
world,2357480,where in the world is texas,317667,america
world,2390922,what says world wide moving,1551598,the white truck
world,2400184,where is mercedes benz world,1216028,at brooklands
world,2393935,where is world history written,1375795,on a book
world,2393232,where is the world stop written,1499571,on red sign
world,2371489,where is the world s oldest sign,1864760,in front of the bike
world,2330856,where is this clock in the world,470897,england
world,2399445,where do you see the world amanito,795865,bottom left corner of the picture
world,2409592,what part of the world is this city,1085001,asia
world,2366449,where is the largest bat in the world,1761836,in front of the building
world,2341534,who is the tallest animal in the world,522355,they are giraffes
world,2331137,who would have used these plane in world war,470767,germans
world,2393069,what part of the world is listed on the photo,1371756,central europe
world,2372120,where in the world is this sport the most popular,301303,united states
world,2397843,what is the orange and blue image around the world nasa,1522098,logo
world,2360546,what region of the world is this animal associated with,1643992,africa
world,2399386,what is on the top of the book shelf that shows the world,1468469,globe
world,2374730,what might you see on a blue sphere screen at marine world,1932474,you might see a dolphin in a blue sphere on a screen at marine world
world,2363493,what is this large object of glass you can look out of to see the world,1702748,window
world,2398147,why might a person conclude that this man does not visually perceive the world the same as others,1461787,the man has green tinted glasses
way,2397663,what is one way,1521293,sign
way,2414818,what way is food,1031463,to right
way,2401009,what way is left,1234501,canal st west
way,2366087,what says one way,1754482,direction sign
way,2374411,what says all way,1925440,the sign
way,2388869,what says all way,1415608,red and white sign
way,2373557,who is way behind,1908358,a small child
way,2401009,what way is right,1234500,bowery north
way,2402770,what is in the way,1268416,light pole
way,2380389,what way is valley,619147,straight
way,2359136,what is half way up,1615850,skateboard
way,2388909,what says short way,612330,left sign
way,2380389,what way is seaside,619148,right
way,2407310,what way is the exit,197911,to the left
way,2385442,where is virtual way,231303,to the right
way,2394494,what is only one way,1378958,direction
way,2378111,where is the run way,1993496,in the field
way,2376523,where is way written,1968523,on white sign
way,2415214,what way is the road,134631,one way
way,2390081,where is the one way,1546784,upper middle right above stop sign
way,2369935,why a one way street,499626,to control traffic
way,2319065,where is the way sign,903833,below the stop sign
way,2407796,what type of walk way,1046019,brick
way,2370489,where is the walk way,1843630,beside the train
way,2393645,who is on the ski way,1565523,a woman
way,2389535,what kind of road way,1352452,black asphalt
way,2360661,what way is restrooms,1646424,to the right
way,2403965,what way is forbidden,1293514,left
way,2367268,what way is ardent st,629646,one way
way,2398920,how many one way signs,283904,two
way,2361454,what way is man facing,1662201,away from camera
way,2409639,what is across the way,1086082,a window
way,2366001,what way is the street,1752735,one way
way,2369415,what is on the wak way,1822830,metal entrances
way,2414941,what street is one way,136863,se th
way,2409789,how many one way signs,1089700,
way,2369555,what is open entry way,1825625,door
way,2397553,what is across the way,1395331,buildings
way,2371223,what way is he looking,242671,down
way,2380466,how many one way signs,747053,two
way,2404433,what does the sign way,1304544,explains the benefits of organic fruit
way,2397024,where is the entry way,1392436,black door
way,2415274,what is next torun way,1041028,wilting grass
way,2367990,who are in the sub way,1792838,several people
way,2370276,what is in the walk way,1839423,orange construction cone
way,2370276,what is on the walk way,1839417,a orange caution cone
way,2364285,who is looking this way,823990,the man
way,2370936,what is on the walk way,1852951,rocks
way,2363649,what is leading the way,1705831,a police car
way,2409933,what way is sauchiehall,1093005,right
interest,2370230,how is the woman showing interest,1838500,smiling
interest,2377003,what is the object of interest in this photo,1977760,an airplane
incoming,2367940,what is incoming in the image,1791822,train
incoming,2367837,where is the incoming wave from,1789456,the ocean
incoming,2413554,what color is the incoming train,1020964,red and white
incoming,2407082,who is walking near the incoming surf,1198740,a pudgy person in a wetsuit
incoming,2368438,what part of the cellphone would show an incoming call,1802560,the screen
tight,2391534,why is the suit tight,1554550,protection of body
tight,2364032,what is tight fitting,1713647,the jacket
tight,2371898,what is tight and black,1873282,wet suit
tight,2369103,what is tight and black,1816380,wetsuit
tight,2388711,what cords are pulled tight,1477092,parasail ropes
tight,2370254,who has on tight brown pants,1839003,skater
tight,2408765,why is the woman s hair tight,1067109,it is pulled back
tight,2374992,who is wearing the tight jeans,1937641,the woman
tight,2394331,who is wearing tight red shorts,1377976,the woman on the bike
tight,2389344,where are the tight green pants,1351352,on a skater
tight,2366883,what is tight fitted shorts color,1770471,tan
tight,2396918,how tight is the fabric on the chair,1391855,loose
tight,2387542,what is wearing the tight gray jeans,1533205,the woman
tight,2373598,what is used to keep the shoes on tight,1909207,shoe laces
tight,2364326,who is wearing a pair of tight black pants,1719727,the person
tight,2369368,why is the kiteboarder holding tight the rope,1821812,to prevent falling
tight,2366377,what black skin tight suit is the man surfing in,1760423,wetsuit
tight,2358966,where do you see the most trees in a tight cluster,1612417,left side
tight,2364994,what covers the woman s legs that is black and tight,1732905,tights
tight,2404438,what tight article of clothing does the surfer have on,1304657,wetsuit
doctor,2398924,what is the doctor touching,1466307,black box
doctor,2389057,when will the doctor arrive,1416456,no doctor
doctor,2398924,what is on the doctor s head,1466301,headphones
doctor,2352387,what kind of doctor s office is this,769509,a dentist
doctor,2403002,who is the advertised wardrobe doctor,1273132,marilyn weston
doctor,2398924,what is the doctor with the tattoo working on,1527807,soundboard
doctor,2403002,who is the wardrobe doctor according to the sign,217251,marilyn weston
doctor,2398924,what is on the doctor s arm who is closest to the camera,1527810,tattoo
gave,2333991,who gave the vase,720232,interns
gave,2360552,who gave birth to this kitten,1644143,mother cat
gave,2393727,what is white and gave the cat a beard,1501679,whiskers
gave,2366606,who gave the little girl the beige bear,1765110,mother
them,2322145,who feeds them,879190,zookeeper
them,2330495,who is in them,531176,pilots
them,2367577,what is on them,437339,fake blood
them,2345255,what is on them,519368,strips
them,2369389,what is on them,627944,marks
them,2340575,what is on them,523118,strips
them,2389947,what is on them,739462,frosting
them,2392124,what is on them,801723,strips
them,2392619,what is on them,353531,strips
them,2362317,what is on them,441499,strips
them,2396927,what is on them,733878,strips
them,2397645,what is on them,797302,strips
them,2404955,what is on them,472921,stickers
them,2393622,who is with them,224756,no one
them,2363495,who is with them,504780,no one
them,2387263,who is with them,229833,no one
them,2382353,who is with them,553666,no one
them,2376853,who is with them,558066,no one
them,2376374,who is with them,494482,no one
them,2401583,who is with them,218381,no one
them,2405018,who is with them,343617,no one
them,2367452,who is with them,565594,no one
them,2392822,who is with them,225398,no one
them,2390462,who is with them,227283,no one
them,2417828,who is with them,953774,no one
them,2333493,who is with them,592705,no one
them,2326300,who is with them,342593,no one
them,2331684,who is with them,850075,no one
them,2333301,who is with them,337003,no one
them,2351277,what is onn them,449886,tags
them,2340885,who is with them,842707,no one
them,2343400,who is with them,328928,no one
them,2405323,who is with them,213802,no one
them,2346760,who is with them,326246,no one
them,2365285,who will see them,823189,people
them,2353806,who will buy them,768383,people
them,2392231,who will eat them,673654,kids
them,2390541,who will use them,289993,people
them,2400016,who will see them,411604,people
them,2355223,who will eat them,255438,people
them,2357892,who will fly them,573239,people
them,2335012,who will see them,591494,people
them,2326033,who will buy them,598639,people
them,2336966,who will see them,781856,people
them,2385756,who will use them,422933,people
them,2348698,who will see them,388674,people
them,2415924,who will eat them,938543,people
them,2342139,who will use them,393913,people
them,2362685,who will use them,825266,people
them,2394954,who will see them,479619,people
by,2415128,what is by cat,1037850,stuffed animal
by,2390035,what is by door,1546494,wooden shelf
by,2369504,what is by neck,1824653,collar
by,2395394,whats by a road,1448194,a grassy hillside
by,2387423,whats by tracks,1471406,green overgrown grass
by,2395820,what is by road,1513099,grass field
by,107930,what is by table,995461,bench
by,150259,what is by stove,997841,paper towel roll
by,2395617,what is by table,1449227,bed lamp
by,2366318,what are by road,1759280,parking meters
by,2393681,what is going by,1565714,the train
by,2398036,what by the road,1589315,grass
by,2347610,who is by the car,709355,the woman
by,2410384,what is flying by,1102556,a bird
by,2392185,who is walking by,801672,a man
by,2366101,what is by the tv,1754724,chair and desk
by,2361644,what is by itself,1665732,the brown elephant
by,2363671,what s passing by,1706242,a car in the street
by,2402136,what is by itself,1256656,elephant
by,2341624,what is riding by,842129,autobus
by,2355679,what are close by,383086,trees
by,2373714,what is by grapes,1911634,leaves
by,2374515,what is by itself,1927817,the brown horse
by,2394698,what is by stairs,1571473,rail
by,2413931,who is walking by,144938,woman
by,2415099,who is by the net,1037216,the ballboy
by,2392949,who is walking by,1562333,passerbys
by,2360084,who is by the cow,959768,the person
by,2358375,what is by the cow,1599310,rocks
by,2388710,what is zooming by,676477,subway
by,2390550,what is by the cup,1549539,a hat
by,2388503,what is rushing by,1347258,water
by,2358738,who is by the door,380641,nobody
by,2393714,what is by the man,480613,a lava lamp
by,2403253,what is by the cat,1278702,a laptop
by,2340965,who is by the road,842647,the man
by,2370224,what is by the cat,1838400,toy car
by,2370931,what is by the mug,1852846,a toothbrush
by,2377140,what is by the wal,1980155,a white wood door
by,2334958,what is driving by,399666,cars
by,2396589,what is by the bus,1581409,a stroller
by,2394878,what is by the bus,1508173,light post
by,2369845,what is by the dog,1831428,a dog toy
by,2406816,who is by the cake,201863,a man and woman
by,2338911,what is by the pot,716314,a pan
by,2363148,what is by the cow,1695478,green and brown grass
by,2406856,who is by the curb,201542,the man in black
by,2363178,what is by the cup,1696020,a spoon
by,2363770,what is by the car,1708302,red bus
by,2363770,what is by the bus,1708303,black cars
person,2409280,who is person,182145,man
person,2395187,who is person,735271,passenger
person,2339369,who is person,651942,ball player
person,2336946,who is person,781871,snowboarder
person,2406104,how is person,1175826,bent
person,2401602,where is person,1247409,ocean
person,2405554,where is person,1163555,under umbrella
person,2415471,where is person,934915,at oven
person,2322561,where is person,875858,ski slope
person,2406440,where is person,1184931,front of piano
person,2412615,where is person,1128820,beside door
person,2371467,where is person,1864258,behind elephant
person,2330351,where is person,723144,in a boat
person,2363081,who is the person,313195,player
person,2409153,who is the person,183166,woman
person,2364189,who is the person,632105,tennis player
person,2398820,who is the person,303937,a surfer
person,2401733,how is the person,1249930,in mid air
person,2343752,who is the person,584501,a man
person,2406261,who is the person,206299,a man
person,2416484,who is the person,943018,boy
person,2360561,who is the person,315199,snowboarder
person,2401733,who is the person,538188,a skier
person,2369934,how is the person,1833099,wet
person,2376726,how is the person,1972501,jumping
person,2319648,who is the person,899163,a man
person,2383240,who is the person,295046,man
person,2365523,who is the person,247230,female
person,2396767,who is the person,734007,player
person,2368521,who is the person,309834,a man
person,2407957,who is the person,192730,a woman
person,2361704,how is the person,1666885,taking pictures
person,2376613,who is the person,558255,a man
person,2369643,who is the person,1827515,rafael nadal
person,2353173,who is the person,576993,woman
person,2361694,who is the person,1666681,a boy
person,2326134,who is the person,534674,man
person,2383469,who is the person,616678,surfboarder
person,2319226,who is the person,902541,a man
person,2387697,where is a person,1472868,on the center escalators
person,2335573,who is the person,591041,surfboarder
person,2362938,how is the person,377283,suspended
person,2332013,who is the person,593868,dirt biker
person,2406400,who is the person,205189,a man
person,2361574,what is person on,1664496,skis
person,2406104,what is person on,1175823,skateboard
person,2339384,who is the person,843915,a man
person,2354933,who is the person,575582,a man
person,2369902,who is the person,1832486,lady
person,2406755,who is the person,202345,a man
quick,2411724,why does it look quick,162594,motion capture
quick,2359954,what requires quick thinking,1631687,the jet behind the others
quick,2404040,how is the water moving slow or quick,1294985,quick
died,2407913,how is the side by died refrigerator constructed,1048442,it is made of stainless steel
died,2369037,how can the man plow the field if both horses suddenly died,1815071,with the tractor
the door,2416961,where the door,946837,the background
the door,2397871,how is the door,1522247,open
the door,2389095,how is the door,1478572,it is open
the door,2363627,how is the door,1705397,wide open
the door,2352448,how is the door,641506,open
the door,2408473,how is the door,1060721,open
the door,2389906,how is the door,1354540,closed
the door,2390167,how is the door,1483738,door is shut
the door,2400592,how is the door,1225403,open
the door,2405938,how is the door,1172166,open
the door,2390977,how is the door,1551875,tall brown wooden
the door,2362131,how is the door,697738,open
the door,2400510,how is the door,1223417,it is open
the door,2397514,how is the door,1520624,open
the door,2322308,how is the door,877886,open
the door,2360772,how is the door,570934,opened up
the door,2357023,how is the door,253999,open
the door,2399826,how is the door,1407910,white
the door,2399582,how is the door,1469595,it is ajar
the door,2399467,how is the door,1405889,the door is open
the door,2399445,how is the door,1405763,open
the door,2359042,how is the door,1613908,closed
the door,2405826,how is the door,1170024,open
the door,2394383,how is the door,1442918,closed
the door,2364509,how is the door,1723435,cracked open
the door,2364566,how is the door,1724506,closed
the door,2371966,how is the door,1874680,double
the door,2410049,how is the door,1095535,door is open wide
the door,2409725,how is the door,1088222,closed
the door,2344927,how is the door,775477,open
the door,2367911,how is the door,1791148,open
the door,2404523,how is the door,1306726,open
the door,2374938,how is the door,1936651,the door is open
the door,2410411,how is the door,1102937,open
the door,2412344,how is the door,1122748,open
the door,2402621,how is the door,281100,open
the door,2367073,how is the door,1773986,ajar
the door,2376565,how is the door,1969258,open
the door,2366770,how is the door,1768470,open
the door,2412811,how is the door,1133598,open
the door,2377560,how is the door,298374,it s closed
the door,2378237,how is the door,428927,closed
the door,2398456,how is the door,1463805,locked
the door,2365787,how is the door,1748790,closed
the door,2397798,how is the door,1396596,closed
the door,2408795,how is the door,1067805,open
the door,2402772,how is the door,1268469,closed
the door,2412615,how is the door,1128809,it s open
the door,2358884,how is the door,1610655,brown
the door,2396825,what is the door,1582567,closed
new,2415079,how new is this boat,1036850,the boat is old and rusty
new,2394640,how new is this boat,1379871,old
new,2399717,where is the word new,1470394,plastic
new,2403640,how new are the signs,280294,new
new,2403646,how new is the toilet,728513,not new at all
new,2368317,where is new york city,436765,new york
new,2320063,who has the new friend,895848,teddy
new,2381904,how new is this vehicle,809904,this is a classic old dodge
new,2335262,where is the new st sign,271264,on top of stop sign
new,2376445,who has the new york cap,1966912,a spectator
new,2375359,where is new york avenue,367340,east
new,2398893,what is new in the photo,1403099,the low rider
new,2388759,when was the luggage new,356620,a long time ago
new,2411495,what says happy new year,1330765,letter
new,2320901,what appliance looks new,889141,oven
new,2413670,how are the new neighbors,1011736,the new neighbors are nice
new,2370051,where is new york written,1835277,on player s shirt
new,2391343,where is new york written,1362390,bottom of mug
new,2358295,where is the new computer,1597642,to the right of the old computer
new,2365391,what is the brand new item,1740921,bus
new,2376483,who is catching a new wave,1967688,the surfer directly behind the woman
new,2340467,where is the word new york,779042,bottom right corner
new,2410291,what color is the word new,1100476,yellow
new,2411495,what has happy new year sign,1330768,a doll
new,2389864,where is the new toilet seat,1545524,on the left
new,2393862,where is the new wave forming,1440505,behind crashing wave
new,2366697,what of the two trains is new,1767104,red and blue
new,2367734,what color is the new pick up,501392,white
new,2395318,what is on the new toothbrush,1510629,bristles
new,2318849,how can you tell his toy is new,905561,it is clean and not chewed on
new,2393951,how new in the car in the center,1502836,old style car
new,2404863,what age is the house old or new,215756,old
new,2412514,what color is the large new boat,1126418,white
new,2393951,how new are the tires on the car,1502838,brand new
new,2411626,how new is the style of the phone,1333554,old
new,2398686,where is a sign that says new era,732479,back left
new,2411149,what color is the girls new shirt,167196,blue
new,2369824,how do we know this room isn t new,1831010,floor grout is dirty
new,2371927,what is new and old in the picture,1873849,a train station
new,2413670,when will the new neighbors be home,1011737,after lunch
new,2402086,where is a new roll of toilet paper,1255715,toilet tank
new,2360748,how new would you say this phone is,1648168,not new
new,2411484,what is a famous station in new york,1330511,grand central station
new,2392562,how are the new balance tennis shoes,1368937,laced up
new,2394192,how does this sign appear old or new,1377168,old
new,2402267,who is going to be the new pizza chef,1258985,maxwell
new,2372399,what is the name of the new kitty game,1883850,toilet tricks
new,2375416,where is the bed for the new born baby,1945523,bassinet
new,2404829,where is the new leather baseball mitt,1313687,on the young girl s hand
new,2395006,what condition is the train old or new,1573261,old train
his father,2330116,what is the kid to his father s left s helmet color,471206,green
two,2405220,what two poles,1155654,red and white poles
two,2404852,who has two ears,1147828,the dog
two,2369504,who has two ears,1824641,the guy
two,2406608,who has two legs,1188937,the bird
two,2369145,who has two paws,1817189,a cat
two,2363167,who has two ears,1695809,the man
two,2369745,who has two ears,1829489,a man
two,2369145,who has two ears,1817187,the cat
two,2369149,who has two eyes,1817276,the fire hydrant
two,2400969,who has two ears,1233623,bear
two,2367803,who has two legs,1788789,a bird
two,2398590,who has two arms,1464541,the man
two,2362803,who has two skis,1688800,the man
two,2358628,who has two ears,1604849,polar bear
two,2375833,who has two eyes,1953829,man in the suit
two,2360730,who has two legs,698863,ostrich
two,2373951,who has two legs,1916782,a man
two,2393935,who has two ears,1375794,the dog
two,2401103,who has two ears,1236712,the dog
two,2371528,who has two eyes,1865580,cat
two,2393995,who has two ears,1567307,one bear
two,2369504,who has two eyes,1824638,the man
two,2358566,who has two feet,1603430,the bird
two,2363347,who has two ears,1699630,a cat
two,2387806,who has two ears,741184,the bear
two,2359610,who has two ears,1624810,the cat
two,2358755,who has two eyes,1607689,cat
two,2372874,who has two eyes,1894381,man smiling
two,2368596,who has two eyes,1806091,a cat
two,2368909,who has two ears,1812490,the cow
two,2367295,who has two paws,1778194,the cat
two,2394541,who has two feet,1379250,a bird
two,2364790,who has two eyes,1728768,the man
two,2394354,who has two legs,1505043,one bird
two,2359674,who has two ears,1625969,a bear
two,2390959,who has two legs,1551776,one bird
two,2372990,who has two ears,1896843,the cow
two,2377179,what has two arms,1980757,both chairs
two,2392715,what has two ears,1496857,the teddy bear
two,2400328,why use two lines,603200,control
two,2390215,what is two toned,1547552,a green house is
two,2402115,what has two arms,1256293,chair
two,2390215,what is two story,1547558,a green house is
two,2362695,who has two wings,1686539,a bird
two,2368941,what is two toned,1813174,the computer mouse
two,2359699,where are two men,1626394,sitting in the truck
two,2368965,what has two eyes,1813712,the face of the child
two,2370794,what has two eyes,1849941,the kite
two,2406451,where are two men,1185190,on the beach
two,2371763,what is two toned,1870553,the cat
you work,2364839,what does tennis help you work on,1729659,lateral movement
long,2411993,what is long,1114975,grass
long,2412664,what is long,1129862,airplane
long,2413238,what is long,1143912,grass
long,2356952,what is long,573992,the grass
long,2406323,what is long,1181679,the woman s hair
long,2352160,what is long,321927,the grass
long,2411924,what is long,1109173,the hot dog
long,2412434,what is long,1124656,the hot dogs
long,2348020,what is long,325237,the grass
long,2347169,what is long,645718,the grass
long,2353455,what is long,512810,a hot dog
long,2405832,what is long,1170126,the grass
long,2379524,what is long,811806,the grass
long,2405594,what is long,1164652,lines
long,2405402,what is long,1159538,the grass
long,2414567,what is long,1026859,the tail of elephant
long,2408573,what is long,1062890,giraffe s neck
long,2327652,what is long,955212,a boat
long,2405141,what is long,1154132,the grass
long,2406618,what is long,1189135,the grass
long,2407861,what is long,1047358,grass
long,2413239,what is long,1143934,the grass
long,2406836,what is long,1193892,a cargo train
long,2408289,what is long,1056524,grass
long,2402402,who has long fur,1261695,the sheep
long,2371839,who has long fur,1872065,dog
long,2406415,how long is mane,1184291,very short
long,2388740,what arm is long,1348298,the right
long,2364993,who has long hair,1732872,the cat
long,2365229,who has long hair,1737534,person on right
long,2410701,who has long hair,1314242,girl in pink
long,2360364,who has long hair,1640109,the woman
long,2391241,who has long hair,1428421,the woman
long,2364570,who has long hair,1724594,woman sitting
long,2360429,who has long hair,1641526,the girl
long,2404102,who has long hair,1296381,the woman
long,2374166,who has long hair,1920833,the woman
long,2414203,who has long hair,1024663,the woman
long,2376138,what item is long,1960389,the mane
long,2371602,who has long hair,1866991,person in background
long,2410402,who has long hair,1110331,the person
long,2410102,who has long hair,1096585,the woman
long,2375685,what item is long,1950802,the yellow school bus
long,2375724,who has long hair,1951611,the carriage driver
long,2404749,who has long hair,1311951,the girl
long,2345222,who has long hair,263427,woman in white tank
long,2371378,who has long legs,1862257,the bird
long,2395924,who has long hair,1513534,the boy
long,2390968,who has long hair,1551799,woman on the ground
long,2404645,who has long hair,1309682,lady
baby,2409096,where is baby,1074529,in bathtub
baby,2367647,how many baby,757303,
baby,2408538,who is a baby,188085,elephant
baby,2397924,how many baby,797083,
baby,2377364,who has a baby,1983883,the brown horse
baby,2398863,what is a baby,1465974,elephant
baby,2390904,where is a baby,1551495,in woman s arms
baby,2411872,where is a baby,1108750,in man s arms
baby,2376137,how is the baby,430601,hungry
baby,2417818,how is the baby,953691,seated
baby,2412808,where is a baby,1133514,in woman s lap
baby,2372073,where s the baby,1876770,right side
baby,2397013,where is the baby,1392369,on the bed
baby,2412893,where is the baby,1135610,in field
baby,2367709,where is the baby,1786848,in the mother s arms
baby,2368046,where is the baby,1794101,bed
baby,2368046,where is the baby,1794096,bed
baby,2368091,where is the baby,692968,sitting on the sink counter
baby,2368594,where is the baby,500704,on the skateboard
baby,2412808,where is the baby,153920,on the woman s lap
baby,2369838,where is the baby,1831306,high chair
baby,2370198,where is the baby,371475,on the mom s back
baby,2369334,where is the baby,1821174,desk
baby,2405592,where is the baby,1164644,in a chair
baby,2317102,where is the baby,919531,in the middle
baby,2397013,where is the baby,541962,in the middle of the bed
baby,2370096,where is the baby,1836100,middle
baby,2370083,where is the baby,243583,in the belly
baby,2396650,where is the baby,670128,man s hand
baby,2370139,where is the baby,371514,in the bathroom
