lemma_en_translate,object_id,names,image_id,attributes,synsets,height,width,x_koor,y_koor
person,3193272,branding,2328786,person,stigmatization.n.01,79,85,142,111
person,689783,this,2385141,person,,32,11,133,99
person,689782,this,2385141,person,,28,9,157,96
person,689781,this,2385141,person,,37,17,406,104
person,689780,this,2385141,person,,33,17,117,105
person,4445548,leg,2347099,person,,14,6,478,15
person,1281106,man,2386922,person,man.n.01,174,43,290,223
person,3865807,picture,2368999,person,picture.n.01,63,30,135,202
person,4203134,statue,2321356,person,,43,50,400,7
person,2883165,head,2321498,person,head.n.01,73,69,26,74
person,3605562,emblem,2348443,person,emblem.n.01,24,29,76,26
person,681637,this,2386542,person,,239,95,5,62
person,681638,this,2386542,person,,218,70,92,73
person,681639,this,2386542,person,,148,82,150,78
person,4676223,reflection,2329074,person,,92,51,211,116
person,681640,this,2386542,person,,106,68,221,104
person,1047587,person,2321580,person,person.n.01,226,57,212,72
person,1829760,emblem,2348443,person,emblem.n.01,21,16,396,53
person,4622854,head,2335580,person,,96,109,162,118
person,3600490,body,2349214,person,body.n.01,21,33,180,1
person,689755,"guy , this",2385141,person,guy.n.01,35,36,51,99
person,4622858,mouth,2335580,person,,18,11,192,167
person,689777,this,2385141,person,,36,15,29,101
person,689778,this,2385141,person,,84,22,357,84
person,689779,this,2385141,person,,38,37,157,101
person,2768622,sign,2348443,person,sign.n.02,15,180,62,3
person,2443293,male,2346801,person,male.n.01,401,258,43,68
person,4644941,wrist,2332905,person,,111,34,0,55
person,4590409,hand,2379581,person,,72,81,304,156
person,2259071,arm,2336298,person,arm.n.01,19,40,239,110
person,3724741,shadow,2373765,person,shadow.n.01,84,51,246,114
quick,749791,bus,2367875,quick,bus.n.01,301,400,99,6
quick,2785218,boat,2356671,quick,boat.n.01,24,72,58,225
quick,1969069,bird,2355507,quick,bird.n.01,175,111,291,16
quick,3905560,cooker,2348469,quick,,115,186,0,0
quick,225686,stir fry,2410109,"easy , quick",child.n.01,78,196,171,49
quick,1881306,bird,2355507,"looking , quick",bird.n.01,116,99,0,1
quick,1136789,creek,2402402,"clear , murkey , quick",brook.n.01,210,498,1,123
quick,2527684,player,2351740,"baseball-suited , quick",player.n.01,171,138,41,215
quick,547149,car,2380193,"quick , zooming , driving right",car.n.01,38,54,219,187
quick,2139810,bread,2373737,"brown , dark brown , sliced , quick bread , cut",bread.n.01,142,401,98,52
quick,156959,hotdog,2414487,"plump , juicy , reddish colored , with everything , a meal , quick",hotdog.n.01,168,190,288,76
new,2791404,bus,2347627,new,bus.n.01,38,37,387,146
new,2003812,oven,2357700,new,oven.n.01,148,103,267,349
new,1984567,car,2356081,new,car.n.01,40,59,292,221
new,1984568,car,2356081,new,car.n.01,21,40,287,208
new,3351383,wall,2354902,new,wall.n.01,401,498,0,56
new,3577323,new journals,2353709,new,diary.n.01,11,47,320,237
new,1734890,teeth,2353472,new,tooth.n.01,25,38,348,209
new,2641537,kitchen creation,2352597,new,,357,492,4,11
new,2077247,house,2352338,new,house.n.01,102,305,10,62
new,2919865,television,2352325,new,television.n.01,117,114,383,172
new,225288,tracks,2410130,new,path.n.04,131,247,167,201
new,1932537,ground,2350668,new,land.n.04,31,30,444,127
new,809294,wiimote,2357725,new,,53,62,92,0
new,3901291,word,2350209,new,,18,40,8,267
new,4454483,parts,2390665,new,,187,166,45,68
new,221769,tool,2410270,new,tool.n.01,135,190,44,77
new,2791405,bus,2347627,new,bus.n.01,24,21,421,150
new,221231,word,2410291,new,word.n.01,29,71,111,302
new,4445827,toothbrush,2347094,new,,190,304,87,140
new,3074772,toothbrush,2345328,new,toothbrush.n.01,174,127,112,105
new,3479003,toothbrush,2345328,new,toothbrush.n.01,187,142,101,103
new,2234353,flip flop,2345193,new,flop.n.04,17,9,327,417
new,3003987,new collar,2342591,new,collar.n.01,56,44,393,101
new,933098,red scooter,2342533,new,water_scooter.n.01,166,102,397,155
new,4019927,word,2412576,new,,8,18,74,365
new,2287567,buses,2347627,new,bus.n.01,190,365,75,77
new,2004386,stop signs,2341190,new,sign.n.02,90,325,45,149
new,2093193,bike,2359792,new,bicycle.n.01,168,250,249,196
new,2367277,kitchen,2361826,new,kitchen.n.01,132,282,199,12
new,1256467,"seat , seats",2389864,new,seat.n.01,133,166,56,219
new,4551614,bottle,2382441,new,,126,55,17,125
new,1885534,hat,2392923,new,hat.n.01,281,349,7,29
new,556575,boots,2378915,new,boot.n.01,80,87,212,356
new,1857850,eyeglasses,2377761,new,monocle.n.01,49,90,211,90
new,4291074,cat,2376134,new,,270,118,327,52
new,444971,tire,2396387,new,tire.n.01,80,74,401,202
new,1834350,lamb,2374640,new,lamb.n.01,75,206,117,112
new,3726856,straw,2373486,new,straw.n.01,36,131,82,269
new,3014390,sneaker,2372733,new,gym_shoe.n.01,26,19,211,425
new,3014391,sneaker,2372733,new,gym_shoe.n.01,22,29,194,440
new,1844482,umbrella,2361204,new,umbrella.n.01,32,48,372,79
new,2500659,wave,2371713,new,wave.n.01,65,255,1,106
new,415566,roof,2399551,new,roof.n.01,73,330,29,81
new,2171538,bud,2370622,new,bud.n.01,23,25,79,200
new,1751217,building,2369916,new,building.n.01,175,162,323,78
new,614826,counter,2368961,new,counter.n.01,85,114,0,216
new,3416132,grass,2368823,new,grass.n.01,52,164,114,227
new,3873742,construction,2367495,new,construction.n.01,457,331,0,4
new,657852,"bride , woman",2402741,new,bride.n.01,176,109,260,135
new,753059,window,2367013,new,window.n.01,45,20,416,16
two,3118727,people,2343287,two,people.n.01,58,59,109,340
two,1855580,person,2369794,two,person.n.01,80,45,261,240
two,3951058,people,2317541,two,,50,20,255,155
two,3498562,toilets,2334969,two,toilet.n.01,217,95,349,69
two,2488050,zebras,2359211,two,zebra.n.01,187,266,144,77
two,1966014,two kites,2347642,two,kite.n.03,393,423,62,8
two,3443765,people,2369794,two,people.n.01,103,211,119,222
two,2777502,skis,2416536,two,ski.n.01,41,205,152,281
two,2342356,person,2347309,two,person.n.01,59,23,230,211
two,3118566,window,2416536,two,window.n.01,44,44,257,47
two,2395657,light,2343300,two,light.n.01,10,16,45,132
two,2165283,car,2347308,two,car.n.01,31,50,449,172
two,3953407,slices,2316906,two,,82,86,113,187
two,2937876,mugs,2325875,two,chump.n.01,50,65,434,259
two,3034566,light,2416535,two,light.n.01,13,17,80,14
two,3236428,wings,2334874,two,wing.n.01,29,327,101,182
two,1667114,picture,2347270,two,picture.n.01,117,14,0,25
two,3639107,wheels,2343496,two,wheel.n.01,49,100,52,88
two,2691103,two fingers,2360757,two,finger.n.01,62,62,102,213
two,2135522,bananas,2368135,two,banana.n.01,107,111,1,9
two,3421330,window,2360843,two,window.n.01,181,65,255,106
two,1789712,mirror,2360368,two,mirror.n.01,20,19,309,79
two,1986433,car train,2360893,two,car_train.n.01,65,245,235,145
two,3168298,people,2316786,two,people.n.01,293,463,25,80
two,1680877,apples,2358719,two,apple.n.01,62,39,181,418
two,3024058,clock,2322927,two,clock.n.01,27,24,336,180
two,4537683,skiers,2383153,two,,202,177,124,67
two,186584,two drawers,2412799,two,drawer.n.01,137,64,354,184
two,2602479,man,2343275,two,man.n.01,359,138,67,34
two,3416167,women,2336312,two,woman.n.01,38,25,253,129
two,2909160,wipers,2336056,two,wiper.n.01,29,206,38,216
two,3515725,bird,2315513,two,bird.n.01,99,115,310,160
two,3640920,people,2343287,two,people.n.01,87,101,72,315
two,3515726,bird,2315513,two,bird.n.01,117,121,196,130
two,2721875,person,2343287,two,person.n.01,83,45,73,315
two,3478274,people,2343287,two,people.n.01,80,100,70,308
two,4085173,people,2324236,two,,103,58,438,20
two,3153585,wreaths,2324315,two,wreath.n.01,49,50,390,30
two,3161075,train cars,2345342,two,,312,493,3,7
two,3358436,people,2343287,two,people.n.01,69,62,112,334
two,2231822,two people,2343287,two,people.n.01,96,94,78,309
two,4082266,people,2324367,two,,20,14,85,231
two,4082263,people,2324367,two,,25,10,91,233
two,4082249,horsemen,2324367,two,,34,116,78,237
two,2632004,two people,2343287,two,people.n.01,90,113,67,311
two,3075207,pots,2324084,two,pot.n.01,60,62,246,21
two,2847637,wheel,2316931,two,wheel.n.01,18,14,338,242
two,3219470,computers,2343624,two,computer.n.01,170,362,102,94
two,1824420,tires,2368061,two,tire.n.01,43,24,89,191
two,4124606,motorcycles,2328040,two,,317,472,18,2
long,5114,hair,3,long,hair.n.01,109,55,585,98
long,2446576,skirt,2360362,long,skirt.n.01,182,42,455,101
long,2266004,neck,2360349,long,neck.n.01,66,86,175,115
long,3514132,necks,2360349,long,neck.n.01,24,134,132,122
long,1922517,stick,2360347,long,stick.n.01,81,42,77,89
long,3224819,bus,2360336,long,bus.n.01,185,432,10,106
long,788562,sign,2360324,long,sign.n.02,43,10,476,29
long,2162688,spoon,2360322,long,spoon.n.01,85,47,208,169
long,2627800,wave,2360279,long,wave.n.01,112,491,8,97
long,2185914,stone,2360265,long,rock.n.01,12,13,118,222
long,1733808,hair,2360364,long,hair.n.01,80,80,34,146
long,1980106,windows,2360258,long,window.n.01,40,44,273,180
long,3534723,whiskers,2360243,long,hair's-breadth.n.01,90,187,288,151
long,3762241,hair,2360234,long,hair.n.01,242,131,253,150
long,2247512,long roof,2360206,long,roof.n.01,105,287,211,47
long,3762485,wings,2360186,long,wing.n.01,182,385,75,143
long,1990948,straw,2360175,long,straw.n.01,42,15,141,133
long,3762601,grass,2360160,long,grass.n.01,87,347,8,237
long,789376,front,2360157,long,,110,159,143,0
long,2795101,neck,2360131,long,neck.n.01,186,89,99,184
long,789492,tail,2360129,long,tail.n.01,47,17,163,151
long,3762186,windows,2360258,long,window.n.01,36,10,285,132
long,4467400,hair,2360104,long,,179,143,99,122
long,3761397,section,2360417,long,section.n.01,56,39,2,220
long,2701305,sign,2360479,long,sign.n.02,41,400,48,64
long,2615663,legs,2360721,long,leg.n.01,72,62,92,316
long,786342,dock,2360717,long,dock.n.01,51,497,2,133
long,1780100,hair,2360698,long,hair.n.01,80,65,247,284
long,2423602,lady,2360698,long,lady.n.01,85,68,243,288
long,3759673,woman,2360698,long,woman.n.01,87,78,235,286
long,2324846,snow board,2360664,long,,64,382,71,222
long,3533514,shadow,2360659,long,shadow.n.01,47,216,261,280
long,2995268,tail,2360627,long,tail.n.01,195,52,18,136
long,2248115,face,2360627,long,face.n.01,97,74,382,255
long,788063,neck,2360430,long,neck.n.01,65,42,108,136
long,787035,string,2360613,long,string.n.01,51,234,2,145
long,2595791,remote,2360608,long,remote_control.n.01,67,136,362,256
long,1685114,platform,2360606,long,platform.n.01,240,263,235,133
long,1730113,tail,2360603,long,tail.n.01,205,83,414,143
long,1948055,banner,2360602,long,banner.n.01,197,283,0,25
long,2543219,poles,2360595,long,pole.n.01,118,256,45,248
long,1731999,grass,2360568,long,grass.n.01,164,319,2,0
long,2484262,bench,2360566,long,bench.n.01,33,265,29,117
long,2538388,tail,2360527,long,tail.n.01,147,41,73,107
long,2207386,trunk,2360527,long,trunk.n.01,184,80,3,13
long,2369355,mirror,2360612,long,mirror.n.01,349,126,5,14
long,789695,chalkboard,2360090,long,blackboard.n.01,135,462,0,33
long,2122971,pants,2360088,long,trouser.n.01,83,94,260,198
long,2024111,table,2360065,long,table.n.02,24,65,67,126
long,4239648,hairs,2359887,long,,126,181,242,132
terrible,1091907,road,2408897,"terrible , empty",road.n.01,59,103,68,211
terrible,900703,"bathroom , restroom , room , tiled room",2346307,"tiled , terrible",bathroom.n.01,332,499,0,1
baby,3787309,doll,181,baby,doll.n.01,49,34,73,347
baby,2172119,baby elephant,2352362,baby,,90,102,43,155
baby,2314827,elephants,2352362,baby,elephant.n.01,132,149,293,115
baby,2330762,baby zebra,2352432,baby,,90,101,148,61
baby,2240752,baby zebra,2352563,baby,,163,67,258,195
baby,1829745,zebra,2352563,baby,zebra.n.01,245,68,262,199
baby,1788126,zebra,2352563,baby,zebra.n.01,237,72,264,202
baby,3782636,steer,2352643,baby,,89,135,154,127
baby,2177250,baby steer,2352643,baby,baby.n.01,85,113,172,134
baby,3490515,baby elephant,2352765,baby,,52,87,199,37
baby,2081117,elephant,2353067,baby,elephant.n.01,70,89,212,202
baby,3780703,elephant,2353231,baby,elephant.n.01,220,265,177,25
baby,3895537,elephant,2353231,baby,,238,246,202,16
baby,2582179,elephant,2353329,baby,elephant.n.01,261,429,48,93
baby,2171765,elephant,2353329,baby,elephant.n.01,264,297,90,91
baby,2362574,elephant,2353407,baby,elephant.n.01,25,25,181,154
baby,3579081,elephant,2353407,baby,elephant.n.01,337,240,156,36
baby,2304954,baby elephant,2353874,baby,,215,245,129,87
baby,1704801,owl,2352295,baby,owl.n.01,301,169,133,174
baby,2648130,baby,2352231,baby,baby.n.01,200,219,70,107
baby,2351653,elephant,2352231,baby,elephant.n.01,220,230,267,50
baby,2467062,elephant,2352110,baby,elephant.n.01,79,171,249,189
baby,2103342,cow,2350091,baby,cow.n.01,244,170,289,37
baby,2357617,gate,2350655,baby,gate.n.01,49,20,265,6
baby,1818192,elephant,2350783,baby,elephant.n.01,42,29,386,168
baby,1906594,elephant,2350783,baby,elephant.n.01,73,116,58,143
baby,865471,lamb,2350790,baby,lamb.n.01,21,15,289,108
baby,2697425,baby zebra,2350884,baby,,23,54,123,294
baby,1963170,baby horse,2350901,baby,,154,270,42,144
baby,2384533,foal,2350901,baby,foal.n.01,97,172,101,336
baby,2892624,baby zebra,2354057,baby,,60,60,72,247
baby,1880108,giraffe,2351106,baby,giraffe.n.01,145,61,225,141
baby,2246098,baby elephant,2351774,baby,,92,123,223,230
baby,2849182,elephant,2351911,baby,elephant.n.01,77,42,281,178
baby,1921997,baby sheep,2352004,baby,,165,62,37,164
baby,2626547,elephant's tail,2352110,baby,"elephant.n.01 , tail.n.01",80,36,379,193
baby,1934762,elephant,2352110,baby,elephant.n.01,100,160,239,171
baby,2401940,baby elephant,2352110,baby,,105,167,243,171
baby,2379349,elephant,2352110,baby,elephant.n.01,139,155,253,143
baby,3585126,elephant,2352110,baby,elephant.n.01,112,187,226,168
baby,1940967,elephant,2351424,baby,elephant.n.01,90,50,226,224
baby,1664602,elephant,2350057,baby,elephant.n.01,261,257,85,8
baby,3285760,giraffe,2354057,baby,giraffe.n.01,91,93,204,124
baby,1959416,eye,2354323,baby,eye.n.01,19,12,378,196
baby,3563076,duckling,2356284,baby,duckling.n.01,26,32,156,227
baby,3563075,duckling,2356284,baby,duckling.n.01,20,32,325,223
baby,2011171,baby duck,2356284,baby,,13,21,98,221
baby,2124003,zebra,2356801,baby,zebra.n.01,203,309,148,167
baby,1854296,baby zebra,2356801,baby,,212,320,140,161
baby,2675230,baby giraffe,2357248,baby,,155,64,278,149
joyful,1165075,skater,2399885,joyful,skater.n.01,385,189,156,14
joyful,453024,eye,2395588,"black , joyful",eye.n.01,27,30,267,57
joyful,1299748,elephant,2385193,"painting , grey , joyful , small",elephant.n.01,222,331,167,153
almost,1657361,tie,2359092,almost tied,necktie.n.01,151,142,126,190
almost,2005392,pizza,2394247,almost gone,pizza.n.01,239,497,0,91
almost,2374638,glass,2375209,almost full,glass.n.01,137,94,367,19
almost,1182555,glass,2398128,almost full,glass.n.01,36,19,477,268
almost,4649390,glass,2334576,almost full,,74,26,178,273
almost,1913296,beverage,2373618,almost gone,beverage.n.01,31,59,3,155
almost,223862,salad dressing,2410189,almost gone,salad.n.01,54,82,0,224
almost,748043,bark,2368120,almost gone,bark.n.01,35,92,106,297
almost,1884129,dead grass,2365227,almost dead,grass.n.01,46,79,312,242
almost,700183,bottle,2381990,almost empty,bottle.n.01,63,22,204,150
almost,1346873,head,2380419,almost white,head.n.01,325,199,200,6
almost,1938434,shelves,2371966,almost empty,shelf.n.01,87,108,107,155
almost,1828526,candle,2370714,almost empty,candle.n.01,30,23,79,306
almost,632311,sky,2365737,almost white,sky.n.01,325,242,0,0
almost,1730941,salt shaker,2363924,almost empty,saltshaker.n.01,55,40,416,278
almost,2230732,bottle,2360813,almost empty,bottle.n.01,69,45,236,412
almost,1061567,"knife block , stand",41,almost empty,,149,76,694,304
almost,695382,bottle,2382962,almost empty,bottle.n.01,54,21,410,92
almost,3584432,glass,2352250,almost empty,glass.n.01,21,34,232,177
almost,1911087,empty glass,2346584,almost empty,glass.n.01,252,114,35,242
almost,2540096,roll,2346266,almost empty,axial_rotation.n.01,47,28,166,65
almost,2633403,milk jug,2345965,almost empty,,65,46,192,90
almost,4685512,glass,2340337,almost empty,,47,18,181,296
almost,2046595,bottle,2335605,almost empty,bottle.n.01,99,37,254,162
almost,2691367,tissue roll,2335374,almost empty,,66,39,36,212
almost,3162405,sky,2332475,almost white,sky.n.01,307,497,2,1
almost,4001904,bottle,2325574,almost empty,,85,34,259,239
almost,2821912,bottle,2318448,almost empty,bottle.n.01,26,24,186,41
almost,3277218,bottle,2317049,almost empty,bottle.n.01,49,19,210,280
almost,2895975,plate,2316542,almost empty,plate.n.04,163,220,113,285
almost,790113,toilet tissue,2359998,almost empty,toilet_tissue.n.01,30,34,0,294
almost,1306137,plate,2384705,almost empty,plate.n.04,52,86,119,278
almost,726895,glass,2374430,almost empty,glass.n.01,226,51,1,55
almost,325611,wine glass,2406233,almost empty,,146,67,192,345
almost,4346885,water cooler,3651,almost empty,,192,91,2,334
almost,258282,skin above it,2408609,almost black,skin.n.01,36,62,149,190
almost,4417802,glass,498002,almost empty,,145,63,524,546
almost,4166991,wine glass,2404988,almost empty,,114,73,2,383
almost,360658,jar,2411087,almost empty,jar.n.01,85,68,9,72
almost,1149942,bottle,2401233,almost empty,bottle.n.01,105,37,462,4
almost,193823,arms,2412465,almost folded,arm.n.01,41,51,96,155
almost,265327,eye,2408250,almost hidden,eye.n.01,8,10,219,54
almost,316164,seat,2411152,almost square,seat.n.01,46,78,295,342
almost,4418575,grass,2394273,almost yellow,,64,186,173,300
almost,2192258,lady,2375763,almost falling,lady.n.01,451,278,49,0
almost,288065,pot faces,2406930,almost identical,pot.n.01,71,114,298,256
almost,1213321,sky,2394203,almost cloudless,sky.n.01,256,498,1,2
almost,3612179,person,2347286,"gold , almost nude",person.n.01,206,107,105,180
almost,2373582,slice,2373618,almost upside down,slice.n.01,262,202,128,22
almost,554749,watering hole,2379136,"small , almost dry",hole.n.01,38,419,1,275
external,4547136,balcony,3014,external,,55,52,196,250
external,3189024,keyboard,2318737,external,keyboard.n.01,36,264,77,337
external,2780156,hardrive,2323462,external,,85,26,278,100
external,3461604,radar,2324007,external,radar.n.01,17,67,178,145
external,4085002,light,2324245,external,,43,66,404,123
external,3677015,hard drive,2334500,external,drive.n.01,55,40,444,122
external,2023006,keyboard,2338092,external,keyboard.n.01,24,75,239,335
external,4541193,plumbing,2345197,external,,411,30,134,0
external,3228368,plumbing,2360348,external,plumbing.n.01,99,53,167,127
external,2861499,drives,2316887,external,drive.n.01,87,88,89,109
external,1913831,speaker,2369453,external,speaker.n.01,64,44,69,117
external,2301948,hardrive,2370701,external,,61,162,62,187
external,1993240,storage drive,2373607,external,,245,334,3,210
external,3866025,computer,2368965,external,computer.n.01,174,340,3,197
external,4513062,computer mouse,2388543,external,,115,68,415,206
external,370421,unit,2406111,external,unit_of_measurement.n.01,91,77,422,166
external,1102907,air conditioner,2406269,external,air_conditioner.n.01,33,53,271,9
external,4547139,balcony,3014,external,,40,49,81,272
external,260688,hard drive backup,2408492,external,,45,88,1,90
external,4547140,balcony,3014,external,,42,56,77,285
external,4547143,balcony,3014,external,,40,68,183,250
external,1339650,computer monitor,2381058,external,computer_monitor.n.01,181,179,16,72
external,4402576,speaker,285751,external,,87,55,390,271
external,3047965,hard drive,2325483,"external , hard",drive.n.01,117,85,87,50
external,1250789,wall,2390403,"white , external",wall.n.01,115,210,128,1
external,4281078,door,2340781,"wooden , external",,438,202,15,22
external,1817846,hard drive,2350505,"silver , external",drive.n.01,50,60,149,72
external,321047,"stairs , steps",2414486,"concrete , external",step.n.04,44,63,185,0
external,2216505,drive,2350428,"black , external , hard",drive.n.01,43,38,349,116
external,4634408,fuel tank,2334308,"external , painted gray",,22,139,219,201
external,2655686,port adapter,2342983,external usb port adapter,,71,71,14,209
external,4547144,window,3014,"glasses , vitral  , external",,187,64,415,145
external,945360,harddrive,2340918,"external , black , rectangular",,115,137,225,74
external,232029,keypad,2409850,"black , white , numeric , external",computer_keyboard.n.01,53,104,276,208
external,705499,hard drive,2381337,"silver , portable , white , external",drive.n.01,62,42,225,214
simple,2269193,shears,2357656,simple,shear.n.01,79,105,153,270
simple,2165612,necklace,2365436,simple,necklace.n.01,48,45,177,156
simple,2104952,desk,2358233,simple,desk.n.01,172,212,16,101
simple,1203663,"fence , fencing",2395708,simple,fence.n.01,43,499,0,189
simple,861535,"ramp , jump",2351329,simple,ramp.n.01,55,105,271,204
simple,1688468,building,2347296,simple,building.n.01,271,347,152,0
simple,3731483,doorway,2372768,simple,doorway.n.01,111,61,318,89
simple,195332,watch,2412390,simple,watch.n.01,23,19,280,207
simple,678824,headboard,2387182,simple,headboard.n.01,68,250,154,116
simple,2219802,headboard,2341246,simple,headboard.n.01,90,175,14,176
simple,4112433,meal,2328808,simple,,265,391,64,70
simple,4005213,seating bleachers,2325451,simple,,62,224,274,233
simple,3086823,knob,2317536,simple,knob.n.02,12,11,221,270
simple,3731482,doorway,2372768,simple,doorway.n.01,132,60,388,75
simple,1967946,tie,2361582,simple style,necktie.n.01,230,93,141,267
simple,176530,stair case,2413287,"wood , simple",,53,84,253,294
simple,1270437,"knife stand , block",2388146,"simple , wood",block.n.01,17,19,81,97
simple,3804029,sandwich,2412585,"warm , simple",sandwich.n.01,224,374,26,17
simple,2433519,kitchen,2378309,"small , simple",kitchen.n.01,372,495,2,2
simple,3839888,veil,2376568,"simple , white",head_covering.n.01,241,103,282,40
simple,1538170,rail,250,"black , simple",railing.n.01,66,57,323,365
simple,1911905,collar,2371043,"simple , white",collar.n.01,40,85,149,132
simple,2113888,sign,2354491,"simple , white",sign.n.02,27,66,44,80
simple,2730759,shelf,2341706,"glass , simple",shelf.n.01,14,80,104,200
simple,3113464,surfboard,2412411,"small , simple",surfboard.n.01,23,62,286,163
simple,357768,sheet,2412168,"white , simple",sheet.n.01,174,345,112,187
simple,1195065,cup,2396792,"simple , glass",cup.n.01,62,22,379,166
simple,3142130,signs,2412040,"simple , white",sign.n.02,68,52,8,52
simple,206184,keyboard,2411950,"black , simple",keyboard.n.01,64,154,189,229
simple,2418880,fence,2406805,"simple , chain",fence.n.01,19,76,224,480
simple,293751,baseboard,2406548,"white , simple",baseboard.n.01,107,267,57,391
simple,4088686,building,2406439,"white , simple",,64,93,286,110
simple,1124976,"sticker , sign",2403421,"simple , white",gummed_label.n.01,49,50,290,388
simple,4461793,lamp,1593121,"simple , metal",,117,52,702,233
simple,434440,house,2397412,"white , simple",house.n.01,90,144,2,102
simple,1607053,bench seat,1592182,"simple , bench",,35,119,461,617
simple,215113,necklace,2410537,"simple , silver",necklace.n.01,50,51,337,138
simple,2231264,woodenbench,2352209,"simple , wooden",,25,159,53,317
simple,1969508,chair,2367728,"simple , wooden",chair.n.01,97,60,376,171
simple,4023006,wooden bench,2406747,"wooden , simple",,31,197,137,306
simple,3464570,donut,2326696,"simple , glazed",doughnut.n.02,43,103,108,215
simple,1197355,calculator,2396503,"silver , simple",calculator.n.01,50,80,321,247
simple,3178469,ring,2352651,"simple , silver",ring.n.01,41,39,57,427
simple,2224329,guitar,2370095,"simple , classic",guitar.n.01,47,44,0,197
simple,2459961,chandelier,2349134,"simple , hanging",chandelier.n.01,120,75,375,11
simple,1900544,necklace,2360395,simple materials,necklace.n.01,224,86,144,221
simple,3035874,bench,2323716,"simple , hardwood",bench.n.01,85,100,224,150
simple,3060377,pasta,2327072,"rigatoni , simple",pasta.n.01,96,123,200,46
simple,4205385,design,2321305,"simple , wallpaper",,109,156,19,14
simple,682612,ring,2386316,"gold , simple , thin",ring.n.01,23,16,134,374
rush,509259,wave,2388262,"crashing , white , splash , big , rush",wave.n.01,86,158,341,119
please,1798023,word,2370942,please,word.n.01,30,53,122,51
please,1266753,man,2388800,"holding , please",man.n.01,295,422,19,30
please,3116744,sign,2323176,please let buses enter,sign.n.02,110,85,193,177
please,2828478,sign,2323176,please let buses enter,sign.n.02,102,78,198,183
please,2591470,sign,2353296,"white , please do not touch",sign.n.02,59,95,383,9
please,184003,message,2412924,"chalk , warning , white , ""please"" , please",message.n.01,42,79,317,300
please,184002,message,2412924,"chalk , warning , white , ""no entry"" , no entry , please",message.n.01,74,201,262,204
please,914158,note,2344651,"taped , big , thank you , handwritten , child , polite , please",note.n.01,257,298,193,10
we,1339153,"letters , words",2381117,"yellow , we serve",word.n.01,17,42,146,87
we,255050,trunk,2408789,"thick , split , mossy , *not* stump , trunk far as we know",trunk.n.01,103,126,112,0
life,3550568,jacket,2362280,life,jacket.n.01,17,17,153,137
life,4406426,jacket,2394676,life,,47,58,244,51
life,466674,jackets,2394164,life,jacket.n.01,62,428,40,133
life,3163817,ring,2380403,life,ring.n.01,35,37,32,232
life,3672126,preserver,2378110,life,refinisher.n.01,34,34,145,74
life,2158049,jacket,2377522,life,jacket.n.01,182,156,91,105
life,1757229,vest,2376308,life,vest.n.01,13,15,326,262
life,1901157,preserver,2374375,life,refinisher.n.01,155,108,121,163
life,2115581,guard,2370563,life,guard.n.01,37,20,147,116
life,1742742,life vest,2366776,life,life_jacket.n.01,26,40,121,125
life,3558281,jacket,2356920,life,jacket.n.01,9,20,245,264
life,1946880,dog,2356920,life,dog.n.01,30,41,243,248
life,2673876,vest,2351599,life,vest.n.01,69,89,184,107
life,1913120,person,2349273,life,person.n.01,74,97,214,112
life,2927945,life jacket,2344745,life,life_jacket.n.01,43,55,258,124
life,2623045,jackets,2344745,life,jacket.n.01,129,462,34,72
life,3682566,life jacket,2333800,life,life_jacket.n.01,46,67,154,134
life,3372523,man,2331466,life,man.n.01,44,30,316,79
life,4016170,vest,2325093,life,,84,76,167,67
life,3012225,man,2323690,life,man.n.01,66,42,222,176
life,4178330,vest,2322038,life,,36,28,170,105
life,2965478,saver,2416252,life,rescuer.n.02,129,130,319,65
life,4406409,vest,2394676,life,,48,59,243,45
life,4406392,jacket,2394676,life,,44,60,243,50
life,4510814,preserver,2416732,life,,53,196,151,165
life,350401,vest,2403710,life,vest.n.01,43,49,246,159
life,350399,vest,2403710,life,vest.n.01,47,46,183,163
life,350387,vest,2403710,life,vest.n.01,76,126,27,77
life,1844249,vest,2396301,life,vest.n.01,24,18,214,183
life,350393,vest,2403710,life,vest.n.01,48,50,262,108
life,4273012,vest,2401513,life,,47,82,140,176
life,350395,vest,2403710,life,vest.n.01,41,59,4,74
life,4257024,vest,2399017,life,,60,171,88,150
life,350389,vest,2403710,life,vest.n.01,23,20,354,163
life,2346931,life jacket,2344745,red life,life_jacket.n.01,42,57,260,117
life,2566458,life vest,2359282,for life,life_jacket.n.01,30,57,337,134
life,2202000,life vest,2359282,for life,life_jacket.n.01,30,50,334,127
life,4504489,guard,2389020,male life,,114,89,187,170
life,2578422,ad,2344949,life size,ad.n.01,447,252,4,3
life,1231278,black top,2392338,life vest,,23,48,253,164
life,1774421,vest,2366065,life vest,vest.n.01,100,84,187,208
life,3756476,painting,2361166,still life,painting.n.01,476,325,7,5
life,2812391,cake,2325386,life saver,cake.n.03,93,115,125,185
life,2616214,preserver,2366108,"red , life",refinisher.n.01,55,42,383,94
life,4024901,variety,2324811,plant life,,130,450,3,3
life,2684942,bear,2369878,life sized,bear.n.01,229,164,134,77
life,3985294,jackets,2370295,"red , life",,29,80,114,176
life,1971407,boat,2366108,"red , life",boat.n.01,81,122,369,107
life,4634662,pile,2335172,plant life,,17,36,365,177
life,4634661,pile,2335172,plant life,,37,47,402,205
or,3920152,writing,2341985,red or blue,,90,62,34,71
