lemma_en_translate,image_id,questions,que_and_anw_id,answers
almost,2375339,what glass of wine is almost half full,1943938,the wine glass the girl in black is holding
almost,2397186,why there is almost no water in the jar,1584549,it was spilled
almost,2377654,what has is almost hidden except the head,1988364,the middle zebra
almost,2373618,what is a hand holding almost upside down,1909666,a slice of pizza
almost,2401583,what is almost filling the entire background,1247101,a tall mountain region
almost,2408603,what color is almost every dish on the table,187564,white
almost,2407845,what is attached which almost touches the ground,1047017,trunk
almost,2374337,why are the two plates almost alike but not quite,1924013,the bordering colors are the same but the interior colors are different
almost,2343798,what is almost every person in the picture wearing,392594,coats
almost,2406840,what do almost all of the people have in front of them,201664,laptops
hate,2336563,what color is the woman s hate,270221,black
hate,2381172,what color is the hate of the boy in the middle of the picture,554622,red
external,2370961,where is the external keybpard,1853499,in front of the lap top
external,2370961,what color is the external keyboard,308554,black
external,2414281,where is the external rear view mirror,1336796,front left corner of bus
external,2373313,where is the external hard drive in the picture,560897,left most side
simple,2394024,what plain simple color is this plate,1441229,white
simple,2365678,what is displaying a simple elegant design,1746714,the foam in the coffee cup
simple,2370469,what is the simple observation of this area of sky,1843262,there is a white cloud
simple,2398873,what simple machines are on the side of the carriages,1527548,wheels
rush,2388262,where is the big rush of water,1537170,in front of the surfer
please,2412924,where is the word please,1136338,bottom step
please,2412924,what color is the word please,1136352,white
please,2412924,how many letters are in please,1136357,
please,2412924,where does the words say please,1136367,on the st step
please,2369380,what is the number under please pay here,1822059,
please,2388183,what shape is the please don t touch sign,1412419,rectangle
please,2388183,what color is the writing please don t touch,229099,black
please,2406331,what does the sticker on bus say to please do,1181913,signal driver
please,2327758,what picture is beside the words please do not handle,405430,apple
we,2327227,where are we,789640,at a ski resort
we,1160048,where are we,973150,at a festival
we,2393848,when do we eat,608382,now
we,2377614,where are we at,1987769,winery
we,2377548,where are we at,1986750,corner of worth ave hibiscus ave
we,2331839,why can we see in,402158,a window
we,2371031,what are we facing,1855023,the man s back
we,2412020,why do we eat sushi,1115539,energy
we,2331975,what room are we in,529991,living room
we,2355802,why can t we see him,254981,camera has hidden him
we,2369627,what is we and white,1827176,shirt
we,2375409,what side can we see,1945437,a white airplane
we,2377614,what are we drinking,1987770,wine
we,2407910,what bases can we see,1048389,first and home
we,2349958,why can we see people,387670,because the mirror reflects
we,2397540,what animal do we see,303984,elephant
we,2403300,what season are we in,1279648,winter
we,2410147,why can we see the dog,175214,the oven door is open
we,2370189,why do we need urinals,627303,for men to pee in
we,2386296,why do we see a shadow,422501,there is a light above
we,2411480,what are we looking at,1330477,a large bus
we,2366156,how can we see the dog,1755934,open door
we,2389602,what are we looking at,1544029,top of mountains
we,2407232,what are we looking at,1202012,a view of the kitchen
we,2414386,what are we looking at,1339159,a sign
we,2397706,how do we know the time,733261,the clock
we,2340406,where do we see shadows,779105,across the path
we,2344398,why do we use this room,392119,food
we,2397707,how do we know the time,733250,clock
we,2414082,how many dogs do we see,143728,one
we,2372768,where are we looking at,625246,living room
we,2380762,why do we know it winter,235042,the snow
we,2394665,why can we see his teeth,799685,because he s smiling
we,2413552,what size is the we suit,1009115,a medium
we,2412469,why can we see multiples,1125497,reflection
we,2397540,how many tusks do we see,303986,one
we,2329876,how many fans can we see,471251,one
we,2390813,how do we know it s dark,1551006,lights are on
we,2342507,when do we use this room,777410,to go the bathroom
we,2404351,why can we see the water,1302476,because the vase is clear
we,2362785,what do we see a peak of,1688424,mountain
we,2362565,how can we identify boat,1683783,it s white and red
we,2368191,why do we have a stomach,1797082,to process food
we,2389244,how do we know it s night,1542035,it s dark outside the window
we,2401463,how do we know it s sunny,1244637,there are patches of sun and shade
we,2335683,how many signs can we see,270926,three
we,2334860,how many people do we see,335767,three
we,2374864,how many people do we see,815536,one
we,2392872,how do we see the red car,1561920,through the window
we,2400199,how do we know it s sunny,1216354,boats reflections are visible
life,2411708,what is for life,1335460,food
life,2399312,what plant life shown,1468090,grass
life,2367794,where is the sun life,1788614,on the wall
life,2395312,where is the word life,1447729,right side of canoe
life,2402968,where is the life boat,1272449,on the beach
life,2321260,when will the fog life,886267,sun burns it off
life,2398126,where is the gold life,1398627,on banner
life,2375825,where is the life ring,814760,on green boat
life,2395753,what plant life is seen,1449763,cactus
life,2350462,where is the life vests,259255,on people
life,2408610,what color is life vest,1063759,orange
life,2410004,where are the life vests,1094615,behind the surfboards
life,2410152,where is the life jacket,1097526,on man
life,2403531,who has a life jacket on,1284858,the woman
life,2403330,where is the life jacket,1280331,on the surfer
life,2393608,who has on a life jacket,608579,woman
life,2360346,what is the life vest for,1639759,flotation
life,2408610,what color are life vests,1063758,orange
life,2394898,who is wearing a life vest,351718,the dog
life,2373907,who is wearing a life vest,1915831,the boy
life,2383813,what color is the life raft,552500,red and white
life,2415691,where is the life preserver,965319,on cabin of closest boat
life,2386342,what color is her life vest,230581,her life vest is blue
life,2336458,what color is the life raft,398469,yellow
life,2389803,where is the life preserver,1353936,on the back wall of the boat
life,2393650,what color is the life vest,672531,black
life,2404582,what is the life vest color,1308175,orange
life,2403229,where is the life preserver,1278131,to the left
life,2394337,where is the blue life vest,1378014,on top of the kayak
life,2407015,what color is the life vest,1197454,blue
life,2412219,what color is the life vest,1120010,red
life,2396444,what color is the life vest,798273,purple and red
life,2394164,who is wearing life jackets,1377023,the people
life,2381403,what color is the life vest,234524,red
life,2394337,who is wearing a life jacket,416123,the man in the canoe
life,2413397,who has had a difficult life,1147530,a man holding a sign
life,2366640,how is the life vest covered,1765859,in pink
life,2366065,who is wearing a life jacket,1753960,the person
life,2410152,what color is this life vest,1097545,grey
life,2368199,who is wearing a life jacket,1797243,little girl
life,2368793,where is the lush plant life,1810021,in the enclosure
life,2406902,what color is the life saver,201170,red
life,2370557,what color is the life saver,435003,orange
life,2371004,what color is the life saver,818625,red
life,2377444,why does he have a life vest,813471,to float
life,2378073,what color is the life jacket,557093,yellow
life,2363830,what type of life is pictured,1709472,plants
life,2338165,what color is the life jacket,844889,yellow
life,2318629,what color is the life jacket,907317,yellow
life,2319159,what color is the life jacket,903080,orange
or,2385021,when day or night,293897,daytime
or,2374320,what is the head or,1923644,a sheep
or,2351167,what color or flowers,770488,yellow
or,2373225,who is in red or blue,1901537,skiers
or,2402761,who eat in or take out,1268236,both
or,2415472,what co or is lampshade,934926,white
or,2368569,how is the tv on or off,1805497,on
or,2345395,what is it day or night,519261,day
or,2366883,how or the feet adjusted,246137,spread apart
or,61594,what is wider up or down,993928,both same
or,2376133,who is hungry or thirsty,1960248,a man standing and looking inside of a fridge
or,2355909,when is this day or night,638726,day time
or,2323451,when is this day or night,868738,daytime
or,2377370,when is this night or day,685550,night
or,2383307,when is this day or night,744772,daytime
or,2390936,what is the lake or river,1487767,large
or,2394498,what age is this child or,1378977,
or,2394664,what is this soup or stew,1444392,it is stew
or,2377371,when is this night or day,685544,day
or,2338668,when is this day or night,652510,day time
or,2403613,who is reaching or coconut,1286527,the bear
or,2402859,what is the man wet or dry,1270256,wet
or,2361867,what is the middle or road,1670094,bike
or,2401515,who or what has black eyes,1245726,the bear
or,2350929,who are they guys or girls,642709,guys
or,2371374,when was this day or night,498481,day
or,2366483,how is the laptop on or off,1762548,on
or,2323935,what sport or hobby is this,864866,paddle boarding
or,2390418,what is the light on or off,1548754,on
or,2365189,how is the laptop on or off,1736765,on
or,2363513,how many miles to remote or,568734,
or,2363066,how is the faucet on or off,1693906,off
or,2362040,how is the woman wet or dry,1673249,wet
or,2384295,what is the kid boy or girl,488139,boy
or,2367755,what time is it day or night,1787777,it is day time
or,2407034,what is this a creek or lake,200112,a creek
or,2366768,what time is it day or night,1768440,it is day time
or,2384627,how is the shelf high or low,743717,low
or,2387688,what is blue green or yellow,1534076,passenger ride cabins
or,2319592,what are the men tan or pale,899617,tan
or,2408696,who is wearing a hat or hood,1065721,every person shown
or,2368543,how are the lights on or off,244809,they are on
or,2367787,what time is it day or night,1788478,it is day
or,2364420,how is the bed made or messy,1721578,made
or,2375057,what time day or night is it,431471,daytime
or,2392758,who is pointing man or woman,353428,man
or,2371320,what shade or hue is the wall,1861176,white
or,2325397,what is the color or the bowl,465723,white
or,2390182,how is the bed made or unmade,1422711,unmade
or,2368505,what is not grass or a flower,1804141,the brown weed
team,2374760,who is on a team,1933201,the two women
team,2409855,what is the team,1091257,boston red sox
team,2398686,where is the team,1465038,in dugout
team,2374242,what team is this,240256,the orioles
team,150416,what kind of team,1003639,frisbee
team,2403804,what team is this,1290580,thunder
team,2388620,what team is this,1476756,seattle mariners
team,2333297,what team is this,461898,cardinals
team,2364754,what team is this,1728116,red sox
team,2359956,what team is shown,1631755,mets
team,2367238,where is team name,1776973,on shirt
team,2405861,what team is shown,209500,orioles
team,2369455,what team is shown,1823697,the reds
team,2324451,what team is shown,860738,orioles
team,2362709,who is on the team,1686786,boys and girls
team,2365377,what team is at bat,439087,the white jerseys
team,2412986,what team is in red,152496,red sox
team,2358857,what team is at bat,1610095,giants
team,2393480,what team is at bat,287959,the team wearing white
team,2344547,what team is at bat,775779,the brewers
team,2319474,what team is batting,900557,la
team,2398686,what team is batting,732480,giants
team,2398791,what team is playing,668406,cardinals
team,2412441,what team is playing,1124786,titans
team,2370566,what team is playing,1845111,dodgers
team,2404002,what team is playing,1294243,giants
team,2414596,who is the blue team,139624,cubs
team,2374277,what team is playing,1922790,texas
team,2391672,what team is playing,1430491,chicago cubs
team,2412358,what has a team name,1122987,shirt
team,2388620,what team name is it,1538983,mariners
team,2414596,what team is batting,1027395,cubs
team,2375867,what team is playing,750727,orioles
team,2379892,what team is hitting,555640,cardinals
team,2337474,what team is batting,525599,mexico
team,2375999,what team is pictured,1957484,la dodgers
team,2408497,what is the team name,188410,texas a m
team,2398941,what team is pictured,1403367,pirates
team,2416439,what team is promoted,942660,bruins
team,2348611,how many team members,708551,
team,2345497,what team is pictured,454091,detroit
team,2410553,what is the team name,1105210,marlins
team,2358109,what team is this for,1594192,braves
team,2377367,where is the team logo,1983923,on the ground
team,2385480,what is the team color,293585,green
team,2403633,where is the team from,1286913,san francisco
team,2387433,what team has the ball,549606,central
team,2366874,what team is up to bat,1770318,pirates
team,2388682,what team is up to bat,1348036,ny yankees
team,2397449,where is the team logo,1586020,on the grass
face,2392334,how is the face,1367715,fuzzy
face,2369504,what is on face,1824647,glasses
face,2360404,where is a face,1641068,on the statue
face,2399451,what has a face,1405795,bear
face,2362359,what has a face,1679683,pillow
face,2363406,what is on face,1701027,facial hair
face,2365290,what is on face,1738808,beard
face,2368351,what has a face,1800706,banana
face,2368351,how is the face,1800712,looking down
face,2371698,what has a face,1869085,a fire hydrant
face,2359949,where is a face,1631567,on the wall
face,2388782,how is girl face,1539691,smiling
face,2403118,who has red face,1275771,the man
face,2358201,what is the face,1595907,of the baby lamb
face,2414472,what on his face,140620,glasses
face,2365289,where is the face,1738771,on the middle brush
face,2398553,where is the face,1464378,on clock
face,2377558,who made the face,365586,someone funny
face,2413629,what face is seen,1010884,a man
face,2376852,where is the face,1974812,giraffe
face,2403898,where is the face,1292365,on bear
face,2363543,whos face is this,1703785,giraffe
face,2390692,where is the face,1359151,in the meat
face,2373700,where is the face,1911394,on person
face,2390407,where is the face,1424052,on calf
face,2391340,where is the face,1362376,on clock
face,2391679,where is the face,1430529,on the mirror
face,2361731,what part of face,1667484,chin
face,2405945,where is his face,208829,in the mirror
face,2366573,where is the face,1764371,on dog
face,2377388,where is the face,1984267,on clock
face,2406208,who has blue face,1178521,creature
face,2365740,where is the face,1747881,on man
face,2364793,where is the face,1728828,on clock
face,2369149,where is the face,628138,on the hydrant
face,2392545,where is the face,1560069,on piece
face,2389959,where is the face,1546059,on the man
face,2399089,where is the face,1467079,on clock
face,2399089,where is the face,1404043,on clock
face,2411045,where is the face,1321531,on clock
face,2387909,what face is that,1473802,face of a giraffe
face,2391679,where is the face,354282,below the dog head
face,2412271,what color is face,1121130,black
face,2388083,who is hiding face,1536250,a woman
face,2395103,what face is clear,1509431,the watch
face,2367741,why is face blurry,1787482,zebra is in motion
face,2396449,what is on my face,1515833,hand
face,2363466,what is face color,1702151,white
face,2361049,who s face is this,1654517,the panda bear s
face,2375174,who is the face of,1940971,a cat
mention,2388527,when does the sign mention,740595,
mention,2405827,how many signs mention platforms,1170045,three
mention,2387642,what noodle does the plate mention,1533838,spaghetti
mention,2360817,what white wall mention in the photo,1649677,large wall to the right
mention,2361154,what closed hand mention in the photo,1656565,person with scissors
mention,2402502,what parent does the coffee cup mention,1263719,mom
mention,2359936,what log in a field mention in the photo,1631324,log on green grass
mention,2362311,what screen in panel mention in the photo,1678672,screen panel to the right
mention,2360697,what food on the plate mention in the photo,1647140,red meat toast
mention,2361008,what red and white bus mention in the photo,1653639,bus with wheels in view
mention,2361943,what woman in the background mention the photo,1671367,woman wearing skirt
mention,2361943,what black front tire on bike mention in photo,1671369,bike on the left
mention,2359577,what building in the city mention in the photo,1624199,white and red building
mention,2360936,what few skateboard ramps mention in the photo,1652012,ramps to the left
mention,2360160,what area with a elephant mention in the photo,1636091,elephant in front of large green trees
mention,2359261,what rear end of the zebra mention in the photo,1618075,zebra with tail down
mention,2360201,what graffiti covered bench mention in the photo,1636860,bench near black wall
mention,2361943,what person next to the bikes mention in the photo,1671366,persons wearing black shoes
mention,2362482,what gray wall and gray floor mention in the photo,1682174,wall in the back of vase
mention,2362504,what green dome on the building mention in the photo,1682577,the brick building
mention,2359886,what horse statue in a fountain mention in the photo,1630266,horse statue standing
mention,2359525,what body of the sheep in front mention in the photo,1623099,large brown sheep
mention,2361943,where is the front tire of bike mention in the photo,1671364,on the cement
mention,2398851,what x letter on the side of a bus mention in the photo,1465905,white x
mention,2374804,what part of the body does the sign to the left mention,1934040,brains
mention,2360802,what concrete pavers on the ground mention in the photo,1649316,where the roads of contains
mention,2360802,what foilage in the background that is mention the photo,1649320,foilage back of drums
mention,2359408,what black net on the baseball field mention in the photo,1620766,net behind the catcher
mention,2360674,what surfer on a surfboard in the ocean mention in the photo,1646703,surfer with one foot on surfboard
mention,2359261,where is the hair on zebra s mane that is mention in the photo,1618076,top of zebra s head
mention,2394770,where is the clock with many circles inside mention in the photo,1380681,on brown building
mention,2393272,where is the ornate black metal sculpting with gold leaves mention in the photo,1372739,over black store door
heavy,2377633,how heavy is traffic,557445,very heavy
heavy,2377764,where are heavy snow,1989996,on tree branches
heavy,2396424,what has heavy clouds,1515745,the blue sky
heavy,2407552,what has heavy handles,1209375,the doors
heavy,2367849,what is heavy and warm,1789765,a winter jacket
heavy,2375218,what is blue and heavy,1941744,jacket
heavy,2376170,what is heavy with snow,1961028,trees
heavy,2400757,what is heavy with snow,1229074,the trees
heavy,2402447,what is heavy with snow,1262569,the trees
heavy,2363237,how is the heavy jacket,1697184,it is grey
heavy,2374609,where is the heavy snow,1929936,on the ground
heavy,2376033,what is large and heavy,1958258,rocks
heavy,2369690,where is the heavy cream,1828350,white bottle
heavy,2373820,where is the heavy metal,1913919,under train
heavy,2411981,where are the heavy lugs,1109461,on a three wheel motorbike
heavy,2361120,what is heavy and ceramic,1655964,the bowl
heavy,2403797,where are the heavy clouds,1290437,in distance
heavy,2369972,where is the heavy current,1833902,near the shoreline
heavy,2369001,who wears the heavy jackets,1814339,firemen
heavy,2367849,who is wearing a heavy jacket,1789777,a man
heavy,2369690,what contains the heavy cream,1828337,a small bottle
heavy,2396264,where is the heavy wire screen,1388724,window
heavy,2371113,where are the heavy red chains,1856700,both sides of the fire hydrant
heavy,2363646,how are the black heavy chains,1705776,linked
heavy,2368674,what are the heavy clothes for,500645,warmth
heavy,2374991,why is he wearing a heavy jacket,687447,it s cold
heavy,2371290,why are the men in heavy jackets,690416,its cold
heavy,2364192,what are dark and heavy with rain,1716993,clouds
heavy,2359300,where is the heavy covered clouds,1618698,background of plane
heavy,2354404,why are they wearing heavy jackets,831901,for warmth purposes
heavy,2408018,why is the man wearing a heavy coat,192247,cold
heavy,2412992,how heavy are the clouds in the sky,1137989,light
heavy,2377764,how heavy is the snow on the ground,1989998,heavy
heavy,2372877,why is the girl wearing a heavy coat,1894443,keep warm
heavy,2330632,why is the man wearing a heavy jacket,594983,it s cold
heavy,2369001,what do the men in heavy jackets fight,1814340,fires
heavy,2373159,what is heavy and clear on the blender,1900269,jar
heavy,2361236,what is set in the boxy and heavy frame,1658108,elevated clock and lettering
heavy,2376573,why is the skier wearing heavy clothing,558287,to keep warm
heavy,2363022,what is the heavy black rectangular item,1692983,broiler pan
heavy,2376658,why are the men dressed in heavy clothing,1971008,to stay warm
heavy,2404176,what is this heavy golden statue made from,1298301,gold
heavy,2366865,where are the heavy glazed chocolate donuts,1770132,in the box
heavy,2398161,why is are the people wearing heavy clothes,284472,because its cold
heavy,2414990,what color shirt is the heavy woman wearing,1035104,green
heavy,2364954,what heavy old metal are the handles made of,1732019,brass
heavy,2363500,what is the heavy white fabric behind the dresser,1702898,a curtain
heavy,2414585,why does the sign have heavy blocks at the bottom,1027207,to weight it down
heavy,2414230,what large heavy objects are near the animals feet,1020146,rocks
heavy,2371008,what is the large heavy item in front of the zebra,1854500,a rock
year,2354012,what year is it,576329,
year,2371097,what is the year,1856393,
year,2389683,what is the year,227898,
year,2343638,what year is this,392721,
year,2400319,what time of year,1218964,winter
year,2405213,what time of year,1155546,summer
year,2322612,what time of year,875455,winter
year,2405906,what time of year,1171585,summer
year,2406077,what time of year,1175243,spring
year,2368704,what time of year,1808163,it could be early fall
year,2358126,what year is shown,1594520,
year,2400971,what year is photo,1233649,
year,2389648,what year is shown,1481133,
year,2410120,what year was this,1096901,
year,2372982,what year was this,241266,
year,2378228,what year is on cake,620877,thirty
year,2364331,what year is the wine,1719846,
year,2404490,what year is the wine,1305958,
year,2329875,what time of the year,531676,summer
year,2408186,when in the year is it,190901,wintertime
year,2395823,what time of year is it,222986,winter
year,2358500,what time of year is it,1601965,winter
year,2394689,what time of year is it,1571398,winter
year,2358629,what season of the year,1604896,it is summer
year,2357343,what time of year is it,253756,fall
year,2415217,what time of year is it,1039814,winter
year,2357790,what time of year is it,701215,summer
year,2357791,what time of year is it,701210,winter
year,2415189,what year is on the mug,1039217,
year,2393857,what time of year is it,416509,winter
year,2358830,what year is this taken,1609479,
year,2393312,what time of year is it,544933,winter
year,2359107,what year is this taken,1615223,
year,2393081,what time of year is it,1371828,summer
year,2392673,what time of year is it,1435517,summer
year,2392585,what time of year is it,1560327,winter
year,2392488,what time of year is it,1495572,spring
year,2392344,what time of year is it,1494816,fall
year,2392118,what time of year is it,1557779,autumn
year,2393943,what time of year is it,1440862,it is winter
year,2368863,what time of year is it,1811450,winter
year,2352748,what time of year is it,641260,winter
year,2353071,what time of year is it,704986,winter
year,2402726,what time of year is it,1267615,summer
year,2402414,what time of year is it,1261925,summer
year,2402006,what time of year is it,1254244,winter
year,2401987,what time of year is it,729829,winter
year,2335681,what time of year is it,335103,christmas time
year,2401724,what time of year is it,1249762,summer
year,2401194,what time of year is it,1238827,fall
near,2336115,what is it near,526680,ceiling
near,2375094,what is it near,495510,the water
near,2387974,what is boy near,1474034,soccer ball
near,2414920,what jct is near,1033562,
near,2406317,where is he near,205853,the wall
near,2372354,what is near guy,1882932,window
near,2352621,what is near him,321547,the wave
near,2376369,what is near cow,1965322,bird
near,2392711,what is near tree,1496826,patches of grass
near,2362652,what is near sofa,1685547,marble stone
near,2366060,who is near trees,1753890,a giraffe
near,2361680,what is near pole,1666452,trees
near,2410469,what is near road,1103915,building
near,2366060,who is near trees,1753892,a giraffe
near,2375970,what is near cake,1956874,three prong silver fork
near,2359106,what is near road,1615207,some grass
near,2408343,what is fern near,1057831,plant
near,2375863,what near the cat,238959,food is near the cat
near,150502,what is near door,1005952,round white table
near,2362292,what is near bear,1678257,blind
near,2406824,who is near table,1193668,black and white dog
near,2372113,what is near dock,1877662,water
near,2361969,what is near horse,1671819,stone
near,2359968,what is near trees,1632019,a curb
near,2320849,what are they near,889558,water
near,2374149,what is near pizza,1920545,pizza dough cutter
near,2398702,what is near water,1402108,spark pointy rocks
near,2373889,what is near a fan,1915458,brown wooden desk
near,2374266,who is near a pond,1922575,a boy
near,2415230,what is near water,1040139,large fallen tree
near,2361292,what is near fence,1659169,grass
near,2400714,what is near trees,1228075,the poles
near,2369426,what is near grass,1823069,water
near,2362759,what is near couch,1687895,a wooden coffee table
near,2344242,what state is near,264199,nevada
near,2408639,what near the wall,1064355,a chair
near,2359198,where is sign near,1617050,road
near,2365623,what is near trees,1745590,rocks
near,2396017,what is near train,1450884,a wooden building
near,2392452,what is near sheep,1559586,thin grasses
near,2337159,where is this near,397900,the beach
near,2376473,who is near a wall,1967497,a bear
near,2403279,what is near water,1279251,hydrant
near,2361031,what is near church,1654095,fence
near,2365596,what are trees near,1745038,waterfall
near,2361610,what is near people,1665086,building
near,2358354,who is the dog near,1598871,the man in red
near,2373908,who are near a curb,1915870,construction workers
near,2399506,what sits near lake,1530407,foliage
near,2355280,who is near the van,319426,two people
most,2384818,what are most,359776,motorcycles
most,2351276,what color are most,449892,white
most,2363025,who has the most hair,1693017,the man on the right
most,2317877,what animals are most,913332,giraffes
most,2372613,what is most numerous,1888685,carrots
most,2380150,what is photo most of,683325,buildings
most,2377578,who has the most hair,1987262,the man in gray with glasses
most,2377078,who has the most hair,1978988,the girl in the middle
most,2395373,what is most of photo,1575494,black and white
most,2359358,what are most carrying,380148,umbrellas
most,2394485,what do most cats have,1505807,tail
most,2366131,what is it most likely,694533,family
most,2414281,how are most the trees,1336799,bare
most,2362090,what do most cats have,1674246,tails
most,2393164,what do most dogs have,1563460,tail
most,2394618,who has the most tires,1444129,the red truck
most,2407211,how are most the trees,1201514,bald
most,2414479,who has the most beads,1020428,man with hat
most,2369181,where is the most green,1817932,on the left towards the top
most,2394597,where is the most shade,1570859,towards the back of the clearing
most,2395344,what hand is most shown,1447900,right hand
most,2417464,where are most the cars,950865,on the street
most,2392286,who is smiling the most,737597,the lady
most,2390730,where is the most glass,1425948,buildings
most,2414503,what is most reflective,1025966,silver disk
most,2407557,who is in most pictures,195935,a woman
most,2413075,how is most of the wave,1140056,breaking
most,2401403,where are the most waves,1243475,straight a head
most,2369517,where do most bears live,1824862,in the woods
most,2370911,where are most of people,690711,on platform
most,2345693,when is this most common,582945,valentine s day
most,2337799,what is most of the food,397389,vegetables
most,2394636,what leg is most forward,1379838,right leg
most,2333889,what color are most cows,656327,brown
most,2401629,where is most of the red,1247888,on the bird s head
most,2407927,who is laughing the most,1048730,the woman with short hair
most,2376116,where is most of the red,1959882,floor
most,2374658,what ear is most visible,1931010,the right
most,2386656,what color are most cows,422210,white
most,2377452,how are most men dressed,1985258,in suits and ties
most,2385145,where are most the birds,807298,in the water
most,2368218,what color are most bikes,373057,black
most,2370854,what has the most windows,1851267,building behind clock tower
most,2405181,where are the most people,214939,shoreline
most,2412480,where are most the people,1125702,in the water
most,2413153,who have the most baggage,1141998,women in the group
most,2368247,what shape are most tiles,1798402,rectangular
most,2369191,where is most of the herd,1818129,further away from the gate
most,2340352,where is most of the dirt,587226,toilet seat
most,2404068,where are most of the men,1295562,on ramp
alright,2358819,what do you look at yourself in to see if you look alright via reflection,1609179,mirror
third,2401991,where is third base,665846,on the left
third,2391661,what is the third car,1491098,passenger car
third,2405950,what is the third car,208790,tanker
third,2398558,where is a third plane,1464396,behind plane carrying space shuttle
third,2401308,what is on third shelf,1241262,green teddy bears
third,2347517,what is the third sign,452618,no bicycles
third,2407696,where is the third cone,1043907,in front of the fence
third,2369167,where is the third zebra,1817639,far back
third,2389116,what is on the third row,1541314,bears
third,2372391,where is the third horse,1883669,between hills
third,2346232,where is the third sheep,582520,behind the adult sheep
third,2392731,where is the third clock,1369927,on the bottom
third,2413078,where is the third person,1140137,back of bike
third,2398928,what is in the third photo,604321,locamotive
third,2399266,what is on the third shelf,1467854,two metal trays
third,2391005,what is on the third shelf,1552005,books
third,2390185,where is the third giraffe,1422734,on the left behind bushes
third,2372581,what is the third dog color,1888033,brown
third,2330413,what color is the third bus,595154,blue and white
third,2409555,what color is the third car,179950,black
third,2371153,what is third graffiti word,562626,revolution
third,2396260,what is only one third full,1515056,the glass
third,2396176,what is near the third base,1514661,a line
third,2373429,what is the third track for,1905653,a service track
third,2407777,what color is the third car,194171,gray
third,2360446,what is the third ski color,1641929,red and black
third,2324421,what color is the third cow,860981,black
third,2405712,what color is the third car,1167639,white
third,2360511,where is the third elephant,1643199,still on shoreline
third,2344356,what color is the third boat,454887,blue
third,2375581,what does the third sign say,306990,st joseph s primary school
third,2391153,what does the third sign say,546653,cruikshank
third,2388097,what does the third word say,421053,front
third,2342213,what is in the third picture,585728,a parked car
third,2362644,what does the third man have,1685394,a pink tie
third,2401729,what does the third sign say,602075,wallpaper
third,2404968,what color is the third bull,1150288,multi colored
third,2369878,what color is the third bear,371734,brown
third,2392185,what shade is the third boat,1558133,teal
third,2326588,what color is the third boat,662179,green
third,2391300,what color is the third crate,289495,green
third,2412816,what is on the third doughnut,1133740,bacon
third,2371639,what color is the third moped,370315,red
third,2369132,what color is the third train,564249,silver with red doors
third,2405403,what color is the third train,1159567,green
third,2389197,where is the third skateboard,420171,on the bottom right
third,2372478,what is the third animal doing,1885662,looking at the fence
third,2396810,how is the third skier dressed,1391254,in blue and green
third,2407360,what is the third layer of cake,1204972,mocha
third,2396134,what is the third knight holding,1514480,a blue flag
listen,2368029,how does the cat listen,1793672,ears
listen,2374426,what is used to listen to music,1925776,headphones
listen,2370364,what is used to listen to music,1841144,earphones
listen,2369988,what do the sheeps use to listen,1834171,ears
listen,2390351,how does this man listen to music,1423722,headphones
listen,2371671,how would someone listen to music,1868537,with the two computer speakers
listen,2368496,what does the elephant listen with,1803968,ears
listen,2370112,what do you need to listen to music,1836368,speaker
listen,2370031,what item is used to listen to music,1834888,headphones
listen,2370364,what does a person use to listen to sound,1841146,earphones
listen,2372772,what is the man wearing to listen to music,1892136,headphones
listen,2370364,what helps a person listen to music quietly,1841147,earphones
listen,2397647,what garage is listen on the front of the bus,733303,hyde road garage
do not,2396039,why does it say do not enter,350795,private residence
do not,2375550,where is the do not enter sign,1948066,the right silver pole
do not,2359232,where is the do not enter sign,1617612,post by the bike rack
do not,2358741,where is the do not enter sign,316650,by the gate
do not,2402871,where is the do not enter sign,1270489,on the pole
do not,2405598,where is the do not enter sign,211600,on the pole
do not,2342633,where is the do not enter sign,585392,behind the stop sign
do not,2329889,where is the do not enter sign,659526,in the median on the right
do not,150476,where is the do not enter sign,1005120,on the island
do not,2410520,what does the hand do not have,1104754,nail polish
do not,2364691,who is the do not enter sign for,1726816,cars going wrong way
do not,2364499,where is the do not sit here sign,1723220,on a column next to the woman
do not,2407271,how many trees do not have leaves,1202879,two
do not,2356758,how many vases do not have handles,382230,ten
do not,2324052,how many do not walk lights are on,863934,two
do not,2359232,what shape is the do not enter sign,1617613,round
do not,2407111,how many horses do not have a rider,199502,
do not,2358274,what shape is the do not enter sign,1597270,square
do not,2370999,what color is the do not enter sign,370826,red and white
do not,2405598,what color is the do not enter sign,1164781,red and white
do not,2405598,what color is the do not enter sign,1164779,red and white
do not,2396039,what color is the do not enter sign,350799,yellow
do not,2374501,what color is the do not enter sign,307259,red
do not,2335962,how many do not enter signs are there,270705,
do not,150463,how many do not enter signs are there,1020735,one
do not,2389967,what is the do not touch sign made of,1546093,plastic
do not,2390001,where is the warning do not block way,1355084,on the ground
do not,2393106,what number of donuts do not have icing,1498970,two
do not,2329492,how many of the sheep do not have horns,595898,four
do not,2412705,how many do not enter signs are visible,1130853,
do not,2410350,how many do not enter signs are visible,173587,one
do not,2405037,how many people do not have an umbrella,1151985,
do not,2385671,how many people do not have an umbrella,678904,
do not,2366576,where was the do not enter sign mounted,1764453,on a yellow and black pole
